stratum,adm_state,state,trucktype,tabtrucks,bodytype,adm_modelyear,vius_gvw,miles_annl,miles_life,mpg,opclass,opclass_mtr,opclass_own,opclass_psl,opclass_pvt,opclass_rnt,transmssn,trip_primary,trip0_50,trip051_100,trip101_200,trip201_500,trip500more,adm_make,business
63,6,CA,3,608.9095,15,17,4,100,152442,-99,3,0,100,0,0,0,-99,2,100,0,0,0,0,3,14
63,6,CA,3,608.9095,11,5,7,13272,137845,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,18,8,9,1800,188601,11,1,0,0,0,100,0,2,2,90,0,0,0,0,8,3
63,6,CA,3,608.9095,15,14,3,6000,144549,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,15,12,2,0,205746,-99,6,-99,-99,-99,-99,-99,-99,8,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,16,17,2,5000,229028,6,1,0,0,0,100,0,1,3,40,45,0,0,0,4,6
63,6,CA,3,608.9095,12,17,3,600,64000,8,1,0,0,0,100,0,2,1,50,0,0,0,0,4,3
63,6,CA,3,608.9095,12,13,3,13887,259505,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,25,2,7,25668,74853,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,8,2
63,6,CA,3,608.9095,27,9,4,5800,167629,6,1,0,0,0,100,0,1,2,100,0,0,0,0,4,7
63,6,CA,3,608.9095,28,17,1,15000,152068,10,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,27,4,2,0,87836,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,6,-99
63,6,CA,3,608.9095,20,12,5,6000,77592,-99,2,100,0,0,0,0,2,2,100,0,0,0,0,4,1
63,6,CA,3,608.9095,25,17,4,18000,300000,9.8,3,0,100,0,0,0,2,2,100,0,0,0,0,6,8
63,6,CA,3,608.9095,23,15,2,8000,150000,13,1,0,0,0,100,0,1,6,0,0,0,0,100,4,8
63,6,CA,3,608.9095,12,16,3,450,89000,7,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
63,6,CA,3,608.9095,-99,4,12,26000,92000,8.5,1,0,0,0,100,0,2,3,0,100,0,0,0,8,3
63,6,CA,3,608.9095,12,2,5,30015,66782,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,8,2
63,6,CA,3,608.9095,12,17,1,9376,101001,10.1,1,0,0,0,100,0,2,3,0,100,0,0,0,1,6
63,6,CA,3,608.9095,28,1,4,27960,27960,-99,1,0,0,0,100,0,-99,2,100,0,0,0,0,4,12
63,6,CA,3,608.9095,-99,17,7,0,844494,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
63,6,CA,3,608.9095,-99,9,11,15500,116000,6.5,1,0,0,0,100,0,1,2,100,0,0,0,0,8,-99
63,6,CA,3,608.9095,15,8,3,10000,130000,19.1,1,0,0,0,100,0,1,2,100,0,0,0,0,3,6
63,6,CA,3,608.9095,12,3,7,12973,29734,-99,1,0,0,0,100,0,2,2,90,10,0,0,0,4,6
63,6,CA,3,608.9095,23,16,7,19458,170382,6.2,2,100,0,0,0,0,2,2,90,10,0,0,0,8,1
63,6,CA,3,608.9095,16,5,4,18149,77614,15,1,0,0,0,100,0,1,2,80,0,0,0,0,1,3
63,6,CA,3,608.9095,23,2,6,10005,65784,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,6,-99
63,6,CA,3,608.9095,12,13,4,5000,40000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,1,11
63,6,CA,3,608.9095,20,5,7,30000,226292,8,2,90,0,0,10,0,2,2,80,15,5,0,0,8,1
63,6,CA,3,608.9095,12,17,8,14501,225956,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,6,-99
63,6,CA,3,608.9095,15,13,7,5000,46785,8,1,0,0,0,100,0,2,2,100,0,0,0,0,4,5
63,6,CA,3,608.9095,24,17,3,200,96616,8,1,0,0,0,100,0,2,2,100,0,0,0,0,1,3
63,6,CA,3,608.9095,12,17,5,0,194943,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,1,16,2,12000,235000,-99,5,0,0,100,0,0,1,2,100,0,0,0,0,15,-99
63,6,CA,3,608.9095,27,17,4,4805,179670,6.6,2,100,0,0,0,0,2,2,100,0,0,0,0,4,1
63,6,CA,3,608.9095,11,17,8,10000,250000,9,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,24,11,4,13758,210973,6.3,1,0,0,0,100,0,1,2,100,0,0,0,0,4,14
63,6,CA,3,608.9095,23,6,3,20946,143184,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,6,-99
63,6,CA,3,608.9095,23,1,7,10336,15432,9.2,1,0,0,0,100,0,1,2,50,45,0,5,0,4,14
63,6,CA,3,608.9095,25,3,7,21237,70343,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,15,-99
63,6,CA,3,608.9095,16,5,7,30000,150000,15.8,1,0,0,0,100,0,2,3,0,70,30,0,0,8,6
63,6,CA,3,608.9095,16,17,4,20000,247370,8.5,1,0,0,0,100,0,1,1,0,20,0,0,0,8,3
63,6,CA,3,608.9095,11,17,5,6000,232632,10,1,0,0,0,100,0,2,2,90,10,0,0,0,4,6
63,6,CA,3,608.9095,1,13,2,39000,135977,-99,4,0,0,0,0,100,1,4,0,0,100,0,0,1,2
63,6,CA,3,608.9095,23,8,7,14690,62140,8,1,0,0,0,100,0,2,2,90,10,0,0,0,24,10
63,6,CA,3,608.9095,23,3,7,3000,7200,15,1,0,0,0,100,0,1,2,100,0,0,0,0,9,7
63,6,CA,3,608.9095,12,17,3,100,200000,5,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,12,17,1,500,290000,17,1,0,0,0,100,0,2,2,100,0,0,0,0,6,6
63,6,CA,3,608.9095,23,5,6,18903,105541,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,8,-99
63,6,CA,3,608.9095,15,4,3,10000,90000,9.5,1,0,0,0,100,0,1,2,85,15,0,0,0,1,10
63,6,CA,3,608.9095,1,3,3,16000,48000,-99,1,0,0,0,100,0,1,2,50,50,0,0,0,1,6
63,6,CA,3,608.9095,23,17,4,7671,151552,-99,2,100,0,0,0,0,2,2,100,0,0,0,0,4,9
63,6,CA,3,608.9095,23,4,5,18781,76454,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,5,2
63,6,CA,3,608.9095,12,2,4,50000,100000,12,1,0,0,0,100,0,1,4,0,0,100,0,0,4,7
63,6,CA,3,608.9095,11,8,7,63412,381950,9.1,1,0,0,0,100,0,2,2,100,0,0,0,0,8,6
63,6,CA,3,608.9095,23,17,5,0,225956,-99,6,-99,-99,-99,-99,-99,-99,8,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,6,14,8,12000,180215,8.5,1,0,0,0,100,0,1,3,0,100,0,0,0,8,9
63,6,CA,3,608.9095,12,8,3,34667,269129,9.3,1,0,0,0,100,0,1,2,70,10,10,10,0,6,6
63,6,CA,3,608.9095,12,1,9,40000,123678,-99,1,0,0,0,100,0,2,2,49,25,15,0,10,5,3
63,6,CA,3,608.9095,16,17,7,12000,143293,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,18,-99
63,6,CA,3,608.9095,12,2,4,17000,65000,9.5,1,0,0,0,100,0,2,1,0,50,0,0,0,3,3
63,6,CA,3,608.9095,16,3,3,20000,38800,12.5,1,0,0,0,100,0,1,2,67,25,5,0,0,1,14
63,6,CA,3,608.9095,12,3,3,46450,132258,10.4,1,0,0,0,100,0,1,2,65,30,5,0,0,4,6
63,6,CA,3,608.9095,12,15,6,13650,177648,13.6,1,0,0,0,100,0,1,3,50,50,0,0,0,1,9
63,6,CA,3,608.9095,15,3,4,24000,62000,-99,1,0,0,0,100,0,1,2,50,40,10,0,0,1,5
63,6,CA,3,608.9095,11,17,8,20000,344807,8,1,0,0,0,100,0,2,2,100,0,0,0,0,8,6
63,6,CA,3,608.9095,1,15,3,3085,124815,19,5,0,0,70,30,0,2,2,100,0,0,0,0,18,-99
63,6,CA,3,608.9095,1,17,2,20000,200000,18,5,0,0,100,0,0,1,2,100,0,0,0,0,4,-99
63,6,CA,3,608.9095,12,17,8,20305,342242,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,11,17,6,3000,282332,8,1,0,0,0,100,0,2,2,100,0,0,0,0,1,6
63,6,CA,3,608.9095,27,6,2,7000,123749,16,1,0,0,10,90,0,1,2,100,0,0,0,0,6,6
63,6,CA,3,608.9095,12,13,4,13887,259505,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,8,-99
63,6,CA,3,608.9095,1,17,1,0,140907,-99,6,-99,-99,-99,-99,-99,-99,8,-99,-99,-99,-99,-99,1,-99
63,6,CA,3,608.9095,23,6,4,26067,105816,11.1,1,0,0,0,100,0,1,3,5,95,0,0,0,4,13
63,6,CA,3,608.9095,12,17,4,10000,220000,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,6,-99
63,6,CA,3,608.9095,12,13,3,26000,269499,12,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
63,6,CA,3,608.9095,1,17,3,10000,89000,-99,5,0,0,100,0,0,2,6,0,0,0,0,100,1,-99
63,6,CA,3,608.9095,12,13,8,10000,55480,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,12,6,3,31000,217414,6,1,0,0,0,100,0,2,3,0,90,10,0,0,8,9
63,6,CA,3,608.9095,27,15,1,4000,156891,14,2,100,0,0,0,0,1,2,100,0,0,0,0,6,1
63,6,CA,3,608.9095,15,16,7,15425,293045,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,1,3
63,6,CA,3,608.9095,12,7,4,15764,110350,12,1,0,0,0,100,0,1,2,100,0,0,0,0,1,7
63,6,CA,3,608.9095,27,17,2,11100,171767,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,16,6,4,5937,35622,16,1,0,0,0,100,0,1,1,20,0,0,0,0,3,4
63,6,CA,3,608.9095,27,13,6,12713,147930,5.5,2,100,0,0,0,0,2,2,100,0,0,0,0,6,1
63,6,CA,3,608.9095,19,2,8,6117,8798,9,4,0,0,0,0,100,2,1,50,0,0,0,0,4,2
63,6,CA,3,608.9095,20,5,9,2500,202000,10.1,2,100,0,0,0,0,1,2,100,0,0,0,0,6,1
63,6,CA,3,608.9095,16,2,3,20000,46000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,27,5,4,12574,66364,-99,2,100,0,0,0,0,1,2,90,10,0,0,0,5,1
63,6,CA,3,608.9095,20,3,5,62388,140000,9,2,100,0,0,0,0,2,2,95,5,0,0,0,8,1
63,6,CA,3,608.9095,3,14,2,2000,140000,16,1,0,0,0,100,0,1,3,0,100,0,0,0,6,14
63,6,CA,3,608.9095,11,17,8,8570,236775,6.5,1,0,0,0,100,0,2,2,90,10,0,0,0,8,6
63,6,CA,3,608.9095,12,15,5,8521,120160,12,1,0,0,0,100,0,2,3,0,100,0,0,0,4,3
63,6,CA,3,608.9095,23,5,4,18903,113019,-99,1,0,0,0,100,0,1,2,90,10,0,0,0,8,9
63,6,CA,3,608.9095,15,14,5,17911,238966,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,15,1,4,4000,9240,9.4,4,0,0,0,0,100,1,2,100,0,0,0,0,4,2
63,6,CA,3,608.9095,20,7,7,12500,89600,-99,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
63,6,CA,3,608.9095,16,17,2,135,293983,6,1,0,0,0,100,0,1,2,100,0,0,0,0,6,6
63,6,CA,3,608.9095,27,7,5,15412,100203,12.5,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
63,6,CA,3,608.9095,23,17,7,1318,225956,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,8,-99
63,6,CA,3,608.9095,16,5,7,25000,160000,-99,1,0,0,0,100,0,2,2,50,30,20,0,0,8,3
63,6,CA,3,608.9095,12,17,4,15229,342242,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
63,6,CA,3,608.9095,25,6,8,45200,235612,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,8,8
63,6,CA,3,608.9095,20,6,7,70000,230000,10,2,100,0,0,0,0,1,2,90,5,5,0,0,4,1
63,6,CA,3,608.9095,28,4,4,11000,37727,4.2,4,0,0,0,0,100,1,2,95,5,0,0,0,4,2
63,6,CA,3,608.9095,23,6,5,20946,233714,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,5,-99
63,6,CA,3,608.9095,27,14,4,1000,125000,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,6,6
63,6,CA,3,608.9095,27,16,3,8913,143240,15,1,0,0,0,100,0,1,2,90,0,0,0,0,1,-99
63,6,CA,3,608.9095,27,6,4,8095,75164,-99,2,100,0,0,0,0,1,2,100,0,0,0,0,5,1
63,6,CA,3,608.9095,19,1,7,3820,6002,12.5,1,0,0,0,100,0,1,2,99,1,0,0,0,8,6
63,6,CA,3,608.9095,23,7,4,1200,148000,15,3,0,100,0,0,0,1,4,0,0,100,0,0,6,1
63,6,CA,3,608.9095,15,8,5,11644,161434,12.5,1,0,0,0,100,0,1,2,100,0,0,0,0,4,5
63,6,CA,3,608.9095,20,2,7,110000,131600,-99,2,100,0,0,0,0,-99,2,40,30,30,0,0,8,1
63,6,CA,3,608.9095,11,10,7,600,206000,15,1,0,0,0,100,0,2,5,0,0,0,100,0,8,3
63,6,CA,3,608.9095,12,17,9,12000,322734,10,1,0,0,0,100,0,1,3,0,100,0,0,0,1,6
63,6,CA,3,608.9095,15,14,4,8439,139748,7.5,1,0,0,0,100,0,1,2,100,0,0,0,0,4,5
63,6,CA,3,608.9095,12,17,2,18091,282332,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,1,6
63,6,CA,3,608.9095,-99,17,10,400,250000,11.6,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,1,6
63,6,CA,3,608.9095,1,9,2,3000,120000,14.8,5,0,0,100,0,0,2,2,50,25,0,0,0,4,-99
63,6,CA,3,608.9095,12,5,7,6000,35000,9,1,0,0,0,100,0,2,2,85,10,0,0,0,8,6
63,6,CA,3,608.9095,6,15,6,8790,1000000,7.5,1,0,0,0,100,0,1,2,100,0,0,0,0,4,9
63,6,CA,3,608.9095,27,9,4,12000,86877,12,1,0,0,0,100,0,1,2,60,20,20,0,0,4,11
63,6,CA,3,608.9095,23,10,5,22400,243894,10.5,1,0,0,0,100,0,2,2,100,0,0,0,0,8,8
63,6,CA,3,608.9095,1,17,1,0,119867,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,12,3,8,3601,18794,9.5,4,0,0,0,0,100,2,2,50,20,20,0,0,8,2
63,6,CA,3,608.9095,23,4,7,74462,267939,9.5,2,100,0,0,0,0,2,6,2,8,10,30,50,8,1
63,6,CA,3,608.9095,27,4,3,22537,73217,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,4,2
63,6,CA,3,608.9095,16,12,1,19936,135648,15,1,0,0,0,100,0,1,2,90,10,0,0,0,18,6
63,6,CA,3,608.9095,15,1,4,8351,11084,6,1,0,0,0,100,0,1,2,100,0,0,0,0,1,5
63,6,CA,3,608.9095,23,6,3,5000,135847,13,2,100,0,0,0,0,1,2,100,0,0,0,0,6,1
63,6,CA,3,608.9095,15,8,9,34667,269129,-99,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,3,11
63,6,CA,3,608.9095,25,7,8,33464,314585,6.1,1,0,0,0,100,0,2,2,100,0,0,0,0,5,8
63,6,CA,3,608.9095,28,17,7,25000,600000,8.3,2,100,0,0,0,0,2,2,85,13,2,0,0,8,1
63,6,CA,3,608.9095,27,10,4,17862,175000,12,2,100,0,0,0,0,1,5,50,0,0,50,0,1,1
63,6,CA,3,608.9095,12,6,1,20946,143184,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,-99
63,6,CA,3,608.9095,16,4,7,24000,72192,8,1,0,0,0,100,0,2,2,100,0,0,0,0,6,9
63,6,CA,3,608.9095,23,7,3,8000,126219,7,1,0,0,0,100,0,1,2,100,0,0,0,0,6,9
63,6,CA,3,608.9095,20,13,10,100,650000,6,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
63,6,CA,3,608.9095,12,11,8,33262,147222,12,1,0,0,0,100,0,1,2,50,50,0,0,0,4,6
63,6,CA,3,608.9095,16,17,6,20000,450000,10,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,4,6
63,6,CA,3,608.9095,23,17,5,7000,100000,-99,1,0,0,0,100,0,2,6,20,0,0,0,80,1,3
63,6,CA,3,608.9095,16,6,3,10000,54000,-99,1,0,0,0,100,0,1,3,50,50,0,0,0,4,14
63,6,CA,3,608.9095,12,3,3,2000,8500,12,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,4,3
63,6,CA,3,608.9095,16,8,3,20000,140000,-99,1,0,0,0,100,0,1,2,50,40,10,0,0,4,5
63,6,CA,3,608.9095,15,9,4,30412,270000,9,1,0,0,0,100,0,1,4,0,50,50,0,0,1,14
63,6,CA,3,608.9095,25,3,7,37872,142010,-99,4,0,0,0,0,100,2,5,25,25,25,25,0,5,2
63,6,CA,3,608.9095,16,7,1,45000,180000,12,1,0,0,0,100,0,1,4,0,0,100,0,0,4,-99
63,6,CA,3,608.9095,12,4,2,15000,56563,10.2,1,0,0,0,100,0,2,2,60,20,10,10,0,4,6
64,6,CA,4,155.627,-99,17,12,50000,978000,4,3,0,100,0,0,0,2,3,0,97,3,0,0,8,1
64,6,CA,4,155.627,23,9,12,30000,135000,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,6,8
64,6,CA,4,155.627,23,3,2,12000,32135,11,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
64,6,CA,4,155.627,11,17,10,7500,200000,10,1,0,0,0,100,0,2,2,75,0,0,0,0,8,5
64,6,CA,4,155.627,23,2,2,30000,63242,13.3,1,0,0,0,100,0,1,2,50,20,30,0,0,6,7
64,6,CA,4,155.627,12,10,2,1200,157000,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,6,6
64,6,CA,4,155.627,27,11,6,20000,200000,17,1,0,0,0,100,0,1,2,100,0,0,0,0,9,8
64,6,CA,4,155.627,11,17,12,28311,125027,4.7,2,99,0,0,1,0,2,2,96,2,1,0,0,16,1
64,6,CA,4,155.627,23,13,6,8000,305846,18,1,0,0,0,100,0,-99,2,80,20,0,0,0,6,8
64,6,CA,4,155.627,-99,16,10,16000,269000,4.5,1,0,0,0,100,0,1,2,50,50,0,0,0,4,8
64,6,CA,4,155.627,7,6,10,25771,154629,5,2,100,0,0,0,0,2,2,78,0,0,0,0,11,7
64,6,CA,4,155.627,23,9,3,10000,91000,9,1,0,0,0,100,0,1,2,100,0,0,0,0,9,6
64,6,CA,4,155.627,19,13,10,12000,259505,9,1,0,0,0,100,0,2,2,99,0,0,0,0,16,8
64,6,CA,4,155.627,19,7,12,105008,605008,7.2,1,0,0,0,100,0,2,3,0,100,0,0,0,5,9
64,6,CA,4,155.627,-99,9,11,0,640665,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,12,2,4,30000,54850,11,1,0,0,0,100,0,1,2,95,5,0,0,0,6,8
64,6,CA,4,155.627,23,5,13,18903,127631,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,6,2
64,6,CA,4,155.627,23,4,4,56080,199691,11.2,1,0,0,0,100,0,1,2,100,0,0,0,0,9,14
64,6,CA,4,155.627,23,7,5,15000,172707,13,1,0,0,0,100,0,2,4,0,0,100,0,0,9,14
64,6,CA,4,155.627,23,6,12,22723,142160,1.1,1,0,0,0,100,0,1,3,0,100,0,0,0,14,9
64,6,CA,4,155.627,12,5,12,12000,36000,10,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,9,11
64,6,CA,4,155.627,21,3,8,21237,70343,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,19,11
64,6,CA,4,155.627,-99,2,12,90785,188596,6.3,1,0,0,0,100,0,2,4,10,10,40,30,10,16,8
64,6,CA,4,155.627,12,2,13,12985,31379,16,1,0,0,0,100,0,1,2,90,10,0,0,0,9,8
64,6,CA,4,155.627,12,15,7,10000,260000,8,1,0,0,0,100,0,2,2,100,0,0,0,0,4,-99
64,6,CA,4,155.627,16,17,4,0,200201,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,1,-99
64,6,CA,4,155.627,-99,17,12,38512,639679,6,1,0,0,0,100,0,2,2,95,5,0,0,0,8,11
64,6,CA,4,155.627,12,8,12,16200,105623,14.8,1,0,0,0,100,0,1,2,100,0,0,0,0,9,11
64,6,CA,4,155.627,-99,1,10,13725,28720,-99,1,0,0,0,100,0,2,5,0,0,0,50,50,12,6
64,6,CA,4,155.627,23,1,5,22032,42233,-99,4,0,0,0,0,100,1,3,25,25,25,25,0,9,2
64,6,CA,4,155.627,27,1,2,17845,23733,7,4,0,0,0,0,100,1,3,0,75,15,10,0,9,2
64,6,CA,4,155.627,7,2,12,16444,30336,7.5,1,0,0,0,100,0,2,2,100,0,0,0,0,16,6
64,6,CA,4,155.627,23,12,7,51000,444000,10.8,3,0,100,0,0,0,2,4,0,0,80,20,0,6,1
64,6,CA,4,155.627,21,8,5,12000,91520,6,1,0,0,0,100,0,1,2,95,0,0,0,0,24,11
64,6,CA,4,155.627,-99,16,14,19400,499215,6,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
64,6,CA,4,155.627,12,4,5,25000,70669,10,1,0,0,0,100,0,1,3,0,100,0,0,0,24,6
64,6,CA,4,155.627,21,8,9,23900,118486,2.6,1,0,0,0,100,0,1,2,100,0,0,0,0,16,11
64,6,CA,4,155.627,11,7,12,87000,394810,5.8,1,20,0,0,80,0,2,2,80,10,0,0,0,16,4
64,6,CA,4,155.627,25,6,12,32500,195000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,15,8
64,6,CA,4,155.627,25,14,9,100,190000,4,1,0,0,0,100,0,2,2,100,0,0,0,0,24,7
64,6,CA,4,155.627,20,17,8,2000,250000,5,1,0,0,0,100,0,2,3,25,50,0,25,0,8,12
64,6,CA,4,155.627,28,8,3,8000,30000,6,1,0,0,0,100,0,-99,2,100,0,0,0,0,6,11
64,6,CA,4,155.627,19,3,12,106884,371123,6,2,100,0,0,0,0,2,2,100,0,0,0,0,16,1
64,6,CA,4,155.627,12,11,7,5000,198000,-99,1,0,0,0,100,0,2,2,50,25,25,0,0,4,6
64,6,CA,4,155.627,21,11,10,15000,250000,7,3,0,100,0,0,0,1,3,0,100,0,0,0,22,11
64,6,CA,4,155.627,-99,4,12,86231,253035,5.8,2,100,0,0,0,0,2,4,27,0,69,0,0,11,1
64,6,CA,4,155.627,21,8,13,35600,101784,3.3,1,0,0,0,100,0,1,2,70,30,0,0,0,16,11
64,6,CA,4,155.627,23,2,5,31980,95927,-99,4,0,0,0,0,100,1,2,25,25,25,25,0,9,2
64,6,CA,4,155.627,-99,13,12,65000,901805,6.5,1,0,0,0,100,0,2,2,40,40,20,0,0,8,8
64,6,CA,4,155.627,11,17,12,15000,62742,10,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
64,6,CA,4,155.627,19,4,9,12293,68452,4.9,2,100,0,0,0,0,2,2,100,0,0,0,0,16,9
64,6,CA,4,155.627,11,3,7,4295,22582,-99,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,5,5
64,6,CA,4,155.627,8,7,10,16038,163693,-99,1,0,0,0,100,0,2,2,60,25,10,0,0,19,6
64,6,CA,4,155.627,23,3,2,22723,97091,9,1,0,0,0,100,0,1,4,40,0,60,0,0,9,8
64,6,CA,4,155.627,23,15,12,10459,243845,-99,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,9,8
64,6,CA,4,155.627,23,7,4,21970,153795,10.5,1,0,0,0,100,0,1,2,90,5,5,0,0,9,8
64,6,CA,4,155.627,12,3,7,9000,27966,12,1,0,0,0,100,0,1,2,40,30,10,20,0,9,5
64,6,CA,4,155.627,23,9,12,58000,672000,6,3,0,100,0,0,0,2,4,0,0,100,0,0,8,1
64,6,CA,4,155.627,12,13,4,2600,187150,10,1,0,0,0,100,0,2,2,100,0,0,0,0,24,9
64,6,CA,4,155.627,25,17,12,0,318292,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,4,-99
64,6,CA,4,155.627,23,4,4,1000,9623,-99,1,0,0,0,100,0,1,2,90,10,0,0,0,9,14
64,6,CA,4,155.627,25,2,4,24000,61450,10,1,0,0,0,100,0,1,2,100,0,0,0,0,9,8
64,6,CA,4,155.627,7,8,11,14000,117000,6,1,0,0,0,100,0,2,2,100,0,0,0,0,11,7
64,6,CA,4,155.627,24,15,7,8557,320000,12,3,0,100,0,0,0,2,2,99,1,0,0,0,24,8
64,6,CA,4,155.627,-99,3,12,69113,256500,5.6,3,0,100,0,0,0,2,5,15,0,0,80,5,5,1
64,6,CA,4,155.627,11,2,4,20000,45000,10,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,24,6
64,6,CA,4,155.627,21,17,8,0,194943,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,15,15,6,11410,243845,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,4,5
64,6,CA,4,155.627,-99,13,8,41031,643000,-99,3,0,100,0,0,0,2,5,0,0,0,100,0,8,7
64,6,CA,4,155.627,21,2,10,16340,29737,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,19,11
64,6,CA,4,155.627,9,5,11,9000,83000,15,4,0,0,0,0,100,2,3,0,100,0,0,0,16,6
64,6,CA,4,155.627,22,17,9,10000,172000,5.5,1,0,0,0,100,0,2,2,100,0,0,0,0,6,11
64,6,CA,4,155.627,8,9,10,64850,562064,8.5,4,0,0,0,0,100,2,2,85,15,0,0,0,12,6
64,6,CA,4,155.627,23,10,4,6000,103350,12.5,1,0,0,0,100,0,1,2,85,10,5,0,0,6,7
64,6,CA,4,155.627,23,13,6,1800,324342,10,3,0,100,0,0,0,2,2,100,0,0,0,0,15,-99
64,6,CA,4,155.627,7,3,12,15299,50001,5.6,1,0,0,0,90,10,2,7,-99,-99,-99,-99,-99,5,9
64,6,CA,4,155.627,-99,8,12,39654,681000,6,3,0,100,0,0,0,2,2,70,30,0,0,0,8,1
64,6,CA,4,155.627,16,12,4,17984,223485,14.8,1,0,0,0,100,0,1,2,55,25,15,0,0,6,6
64,6,CA,4,155.627,-99,17,12,43000,847289,7.5,3,0,100,0,0,0,2,3,0,50,0,0,0,8,3
64,6,CA,4,155.627,23,3,9,10000,102000,6,1,0,0,0,100,0,1,2,100,0,0,0,0,5,10
64,6,CA,4,155.627,23,17,8,12000,250000,5,1,0,0,0,100,0,2,2,75,25,0,0,0,24,7
64,6,CA,4,155.627,12,8,10,10000,80000,10,2,100,0,0,0,0,1,2,75,25,0,0,0,22,-99
64,6,CA,4,155.627,-99,9,11,21000,311989,6,2,100,0,0,0,0,-99,4,0,0,100,0,0,8,1
