stratum,psu,inctot,age,sex,race,hispanic,marstat,ownershg,yrsusa,school,educrec,labforce,classwk,vetstat
1,1,1010,18,2,1,0,1,2,0,1,7,2,22,1
1,1,12005,21,2,1,0,1,1,0,1,7,2,25,1
1,1,605,20,2,2,0,1,1,0,1,8,2,22,1
1,1,4075,19,2,1,0,5,1,0,1,7,2,22,1
1,1,0,21,2,1,0,5,1,0,1,7,1,0,1
1,1,6605,18,2,1,0,3,1,0,1,4,2,22,1
1,1,7505,18,2,1,0,5,1,0,1,7,2,22,1
1,1,7005,22,2,1,0,1,2,0,1,4,2,28,1
1,1,1410,22,2,1,0,1,2,0,1,7,1,22,1
1,1,805,22,2,1,0,5,0,0,2,9,1,22,1
1,1,8005,21,2,2,0,5,2,0,1,7,2,22,1
1,1,665,18,2,1,0,5,2,0,2,6,2,22,1
1,1,8665,23,2,1,0,1,2,0,1,9,2,22,1
1,1,2045,23,2,2,0,5,2,0,1,9,2,22,1
1,1,5140,19,2,1,0,5,2,0,1,7,2,22,1
1,1,495,16,2,2,0,5,2,0,1,4,2,22,1
1,1,805,18,2,2,0,1,2,0,2,6,2,27,1
1,1,305,15,2,1,0,5,1,0,2,4,0,0,0
1,1,155,19,2,2,0,5,2,0,2,6,1,22,1
1,1,6030,21,2,1,0,1,1,0,2,7,2,22,1
1,1,6245,24,2,1,0,1,1,0,1,7,2,22,1
1,1,0,17,2,2,0,1,1,0,1,5,2,25,1
1,1,5055,21,2,1,0,3,1,0,1,8,2,22,1
1,1,6505,24,2,2,0,2,2,0,1,7,2,22,1
1,1,405,18,2,1,0,5,0,0,2,7,1,22,1
1,1,1005,16,2,1,0,5,1,0,2,5,2,22,1
1,1,10305,21,2,1,0,1,2,0,1,7,2,22,1
1,1,1995,20,2,2,0,5,2,0,1,6,2,22,1
1,1,3505,22,2,1,0,1,1,0,1,7,2,22,1
1,1,0,15,2,1,0,5,1,0,2,3,0,0,0
1,1,3125,19,2,1,0,5,1,0,2,8,2,27,1
1,1,3005,20,2,1,0,5,1,0,2,8,2,22,1
1,1,2590,23,2,1,0,1,2,0,1,4,2,22,1
1,1,5605,22,2,1,0,5,1,0,1,7,2,27,1
1,1,6505,22,2,1,0,1,2,0,1,4,1,22,1
1,1,2280,23,2,2,0,1,1,0,1,7,2,22,1
1,1,0,17,2,2,0,5,1,0,2,3,1,0,1
1,1,0,20,2,2,0,5,2,0,1,6,1,0,1
1,1,22005,21,2,1,0,5,1,0,2,8,2,22,1
1,1,12445,24,2,1,0,1,1,0,1,8,2,22,1
1,1,805,20,2,2,0,3,2,0,1,4,2,22,1
1,1,0,15,2,2,0,5,1,0,2,3,0,0,0
1,1,3705,20,2,1,0,5,1,0,2,8,2,22,1
1,1,1205,20,2,2,0,5,1,0,2,8,1,25,1
1,1,0,16,2,1,0,5,1,0,2,4,1,0,1
1,1,4605,24,2,1,0,1,1,0,1,7,2,22,1
1,1,0,16,2,2,0,5,2,0,2,4,1,0,1
1,1,0,16,2,1,0,5,1,0,2,4,1,0,1
1,1,305,19,2,1,0,1,1,0,1,7,2,22,1
1,1,2110,23,2,2,0,5,1,0,1,9,2,27,1
1,1,0,21,2,2,0,5,1,0,2,8,1,22,1
1,1,3705,24,2,1,0,1,2,0,1,7,2,22,1
1,1,3940,21,2,1,0,5,0,0,2,8,1,22,1
1,1,1105,15,2,1,0,5,1,0,2,4,0,0,0
1,1,405,19,2,1,0,5,2,0,1,7,2,22,1
1,1,10910,21,2,1,1,5,1,0,2,8,2,22,1
1,1,1125,19,2,2,0,5,2,0,1,8,2,22,1
1,1,0,24,2,1,0,1,1,0,1,7,1,22,1
1,1,12505,18,2,2,0,5,2,0,2,6,2,22,1
1,1,3155,22,2,2,0,5,2,0,1,4,1,28,1
1,1,4505,22,2,1,0,1,2,0,1,7,2,22,1
1,1,3385,22,2,1,0,3,1,0,1,7,2,28,1
1,1,305,22,2,1,0,5,2,0,2,9,1,22,1
1,1,0,16,2,1,0,5,1,0,2,4,1,0,1
1,1,2955,22,2,1,0,5,2,0,1,5,1,22,1
1,1,605,17,2,1,0,1,2,0,1,5,1,22,1
1,1,0,16,2,2,0,5,2,0,2,4,1,0,1
1,1,0,20,2,1,0,5,0,0,2,8,1,0,1
1,1,8005,21,2,1,0,5,1,0,1,7,2,22,1
1,1,0,19,2,1,0,5,1,0,1,6,2,22,1
1,1,265,22,2,1,0,1,1,0,1,7,1,22,1
1,1,285,18,2,2,0,5,0,0,2,8,2,27,1
1,1,5615,23,2,2,0,5,2,0,1,4,2,22,1
1,1,4005,22,2,1,0,1,2,0,1,7,1,22,1
1,1,0,23,2,1,0,5,2,0,1,8,1,27,1
1,1,1160,24,2,3,0,2,2,0,1,5,1,22,1
1,1,7840,21,2,1,0,5,1,0,1,7,2,25,1
1,1,3610,23,2,1,0,5,1,0,1,7,2,22,1
1,1,0,15,2,1,0,5,1,0,2,4,0,0,0
1,1,0,21,2,1,0,5,1,0,2,8,1,0,1
1,1,2005,18,2,1,1,5,2,0,2,7,2,22,1
1,1,0,24,2,2,0,1,2,0,1,7,1,0,1
1,1,1005,18,2,1,0,5,2,0,1,4,2,28,1
1,1,0,16,2,1,0,5,1,0,2,5,1,0,1
1,1,8005,24,2,1,0,1,2,0,1,7,2,27,1
1,1,3255,24,2,1,0,1,2,0,1,3,2,22,1
1,1,4510,21,2,1,0,5,2,0,1,4,2,22,1
1,1,1245,18,2,2,0,5,1,0,2,7,1,28,1
1,1,3005,20,2,1,0,5,1,0,1,7,2,22,1
1,1,1760,23,2,1,0,5,1,0,1,7,2,22,1
1,1,3605,22,2,1,0,5,2,0,2,9,2,22,1
1,1,1505,19,2,1,0,1,2,0,1,5,1,22,1
1,1,905,24,2,2,0,1,2,0,1,7,2,22,1
1,1,0,23,2,1,0,1,2,0,1,3,1,0,1
1,1,8005,17,2,1,0,5,1,0,1,5,1,0,1
1,1,4160,17,2,1,0,5,1,0,2,5,1,0,1
1,1,6005,33,2,1,0,1,2,0,1,3,2,22,1
1,1,5005,26,2,1,0,5,1,0,1,7,2,28,1
1,1,385,25,2,1,0,1,1,0,1,7,2,22,1
1,1,4415,29,2,1,0,1,1,0,1,7,2,22,1
1,1,9005,27,2,2,0,1,1,0,1,8,2,25,1
1,1,0,25,2,1,0,1,2,0,1,7,1,22,1
1,1,805,32,2,1,0,1,1,0,1,7,2,22,1
1,1,3475,29,2,2,0,2,2,0,1,6,1,25,1
1,1,10005,31,2,1,0,3,2,0,1,8,2,22,1
1,1,4005,25,2,2,0,2,2,0,1,7,2,28,1
1,1,10005,26,2,2,0,5,2,0,2,6,2,22,1
1,1,0,29,2,2,0,1,2,0,1,7,1,22,1
1,1,4025,30,2,1,0,1,1,0,1,7,2,22,1
1,1,12110,31,2,3,0,2,1,0,2,8,2,28,1
1,1,8335,29,2,1,0,1,1,0,1,8,2,22,1
1,1,5910,33,2,1,0,1,1,0,1,7,2,22,1
1,1,0,31,2,1,0,1,1,0,1,3,1,0,1
1,1,10005,31,2,1,0,1,1,0,1,5,1,22,1
1,1,155,33,2,1,0,1,1,0,1,9,2,22,1
1,1,5595,26,2,1,0,1,1,0,1,7,2,22,1
1,1,0,27,2,1,0,1,1,0,1,6,1,0,1
1,1,305,27,2,2,0,5,1,0,1,7,1,22,1
1,1,1925,29,2,2,1,5,2,0,2,6,2,22,1
1,1,6005,34,2,2,0,3,1,0,1,7,1,0,1
1,1,1480,33,2,1,0,1,1,0,1,3,2,22,1
1,1,3005,26,2,2,0,5,2,0,2,7,2,22,1
1,1,8445,31,2,2,0,1,2,0,1,8,2,27,1
1,1,485,32,2,1,0,1,2,0,2,9,1,13,1
1,1,13005,27,2,1,0,5,1,0,1,9,2,22,1
1,1,2105,27,2,1,0,1,2,0,1,7,2,22,1
1,1,0,25,2,2,0,1,1,0,1,5,1,0,1
1,1,1605,30,2,1,0,1,2,0,1,7,2,22,1
1,1,0,26,2,2,0,5,2,0,2,8,2,28,1
1,1,0,29,2,1,0,1,2,0,1,8,1,22,1
1,1,2105,32,2,2,0,1,2,0,1,4,2,22,1
1,1,7505,33,2,2,0,1,2,0,1,7,2,27,1
1,1,4005,29,2,2,0,1,2,0,1,7,2,25,1
1,1,13780,32,2,1,0,5,2,0,1,9,2,28,1
1,1,1055,26,2,1,0,1,1,0,1,7,1,22,1
1,1,6005,31,2,1,0,3,1,0,1,3,2,22,1
1,1,8005,32,2,2,0,1,1,0,1,7,2,22,1
1,1,4505,25,2,2,0,5,2,0,1,6,1,22,1
1,1,1525,26,2,2,0,1,2,0,1,4,1,0,1
1,1,1785,34,2,1,0,1,2,0,1,7,1,22,1
1,1,6255,29,2,2,0,5,2,0,1,7,2,22,1
1,1,10310,25,2,2,0,1,1,0,1,7,2,22,1
1,1,10005,29,2,1,0,1,1,0,1,7,2,22,1
1,1,4575,30,2,1,0,1,2,0,1,5,1,0,1
1,1,0,29,2,1,0,1,2,0,1,4,1,0,1
1,1,5060,31,2,1,0,3,2,0,1,5,2,28,1
1,1,0,29,2,1,0,1,1,0,1,5,1,0,1
1,1,9340,32,2,1,0,1,1,0,1,7,2,22,1
1,1,17765,34,2,1,0,1,1,0,1,7,2,22,1
1,1,0,30,2,1,0,1,1,0,1,5,1,0,1
1,1,4505,29,2,2,0,5,2,0,1,7,2,22,1
1,1,18505,25,2,1,0,5,2,0,1,9,2,22,1
1,1,0,29,2,1,0,1,1,0,1,7,2,22,1
1,1,7005,26,2,2,0,1,1,0,1,7,2,22,1
1,1,3605,32,2,2,0,1,1,0,1,6,2,28,1
1,1,2005,26,2,2,0,1,2,0,1,5,2,22,1
1,1,4165,27,2,2,0,3,2,0,1,7,2,28,1
1,1,3955,25,2,1,0,1,1,0,1,7,2,22,1
1,1,11505,30,2,1,0,1,1,0,1,8,2,22,1
1,1,3605,27,2,1,0,1,1,0,2,7,2,28,1
1,1,0,26,2,2,0,1,1,0,1,7,1,22,1
1,1,9505,30,2,2,0,1,2,0,1,7,2,22,1
1,1,6005,33,2,1,0,1,2,0,1,7,2,22,1
1,1,0,25,2,1,0,1,1,0,1,4,1,0,1
1,1,2005,25,2,1,0,1,1,0,1,7,2,22,1
1,1,6005,28,2,1,0,1,1,0,1,7,2,27,1
1,1,0,28,2,1,0,1,1,0,1,7,1,0,1
1,1,3910,28,2,1,0,5,1,0,1,7,2,22,1
1,1,10605,28,2,1,0,1,1,0,1,9,2,28,1
1,1,15005,27,2,1,0,1,1,0,1,8,2,22,1
1,1,6005,29,2,1,0,2,2,0,1,6,1,0,1
1,1,785,49,2,1,0,1,1,0,1,4,1,22,1
1,1,0,41,2,1,0,1,1,0,1,7,1,0,1
1,1,2405,47,2,2,0,4,2,0,1,5,1,0,1
1,1,0,43,2,1,0,1,2,0,1,5,1,22,1
1,1,12210,37,2,2,0,2,1,0,2,8,2,27,1
1,1,2505,43,2,2,0,1,2,0,1,7,2,22,1
1,1,13515,37,2,2,0,4,1,0,1,7,2,22,1
1,1,13005,49,2,1,0,1,1,0,1,3,2,22,1
1,1,7215,48,2,1,0,4,1,0,1,8,1,22,1
1,1,0,37,2,1,0,1,1,0,1,9,1,0,1
1,1,895,37,2,1,0,1,1,0,1,6,2,22,1
1,1,6005,48,2,1,0,1,1,0,1,7,2,22,1
1,1,5910,49,2,1,0,4,1,0,1,3,2,22,1
1,1,12005,47,2,2,0,3,1,0,2,8,2,22,1
1,1,25005,38,2,2,0,1,1,0,1,9,2,28,1
1,1,0,40,2,2,0,1,1,0,1,7,1,0,1
1,1,7505,35,2,2,0,3,1,0,1,8,1,22,1
1,1,6330,35,2,1,0,3,2,0,1,7,2,22,1
1,1,4005,45,2,1,0,1,2,0,1,7,1,0,1
1,1,4005,36,2,1,0,3,2,0,1,8,1,0,1
1,1,0,36,2,1,0,1,1,0,1,5,2,0,1
1,1,2905,48,2,1,0,1,1,0,1,6,2,22,1
1,1,3640,41,2,2,0,2,2,0,1,2,1,0,1
1,1,4005,45,2,1,0,1,1,0,1,8,2,13,1
1,1,0,46,2,2,0,1,2,0,1,6,1,0,1
1,1,4530,39,2,1,0,1,2,0,2,9,1,22,1
1,1,6495,43,2,1,0,1,1,0,1,7,2,22,1
1,1,7005,49,2,1,0,1,1,0,1,7,2,22,1
1,1,4005,36,2,1,0,1,1,0,1,5,2,22,1
1,1,0,44,2,1,0,1,1,0,1,8,1,0,1
1,1,1965,40,2,1,0,5,1,0,1,3,1,0,1
1,1,0,49,2,1,0,1,2,0,1,7,1,0,1
1,1,8560,39,2,1,0,1,2,0,1,3,1,22,1
1,1,8005,41,2,2,0,2,2,0,2,8,2,25,1
1,1,0,42,2,1,0,1,1,0,1,8,1,0,1
1,1,1205,46,2,2,0,1,2,0,1,3,2,22,1
1,1,2105,41,2,1,0,1,1,0,1,9,2,22,1
1,1,5005,40,2,2,0,3,2,0,1,3,2,13,1
1,1,16205,37,2,1,0,1,1,0,1,9,2,28,1
1,1,14410,43,2,1,0,2,2,0,1,4,2,22,1
1,1,2605,37,2,1,0,1,1,0,1,9,2,28,1
1,1,15765,37,2,1,0,3,2,0,1,7,2,22,1
1,1,4005,37,2,1,0,1,1,0,2,9,2,28,1
1,1,0,38,2,1,0,1,1,0,1,7,1,0,1
1,1,24010,44,2,1,0,2,1,0,1,3,2,22,1
1,1,4110,35,2,2,0,2,2,0,1,3,1,0,1
1,1,9805,40,2,1,0,1,1,0,1,7,2,22,1
1,1,9925,49,2,1,0,3,1,0,1,7,2,22,1
1,1,0,35,2,1,0,1,1,0,1,9,1,0,1
1,1,9030,36,2,1,0,1,1,0,1,8,2,27,1
1,1,8005,48,2,1,0,1,1,0,1,3,1,0,1
1,1,0,49,2,2,0,4,1,0,1,2,1,0,1
1,1,0,40,2,1,0,1,1,0,1,7,1,0,1
1,1,55,37,2,1,0,1,1,0,1,4,1,22,1
1,1,0,49,2,2,0,2,2,0,1,3,1,0,1
1,1,4205,49,2,2,0,3,2,0,1,4,1,0,1
1,1,14005,39,2,2,0,1,1,0,1,7,2,22,1
1,1,18640,35,2,1,0,1,1,0,1,9,2,28,1
1,1,7375,45,2,1,0,3,2,0,1,6,2,22,1
1,1,6630,46,2,2,0,4,2,0,1,8,1,0,1
1,1,9610,41,2,1,1,3,1,0,1,8,2,27,1
1,1,6005,37,2,1,0,1,1,0,1,4,2,22,1
1,1,14005,48,2,2,0,5,2,0,1,8,2,22,1
1,1,21540,40,2,1,0,5,2,0,1,7,2,22,1
1,1,7505,48,2,1,0,1,1,0,1,8,2,22,1
1,1,0,39,2,1,0,2,2,0,1,7,1,0,1
1,1,95,40,2,1,0,1,1,0,1,7,1,22,1
1,1,435,42,2,1,0,1,1,0,1,4,2,22,1
1,1,1205,40,2,1,0,1,1,0,1,5,2,22,1
1,1,5630,48,2,1,0,4,1,0,1,8,2,22,1
1,1,15005,42,2,1,0,1,1,0,1,3,2,22,1
1,1,6205,39,2,1,0,1,1,0,1,7,2,22,1
1,1,15480,49,2,1,0,3,1,0,1,8,2,22,1
1,1,0,41,2,1,0,1,1,0,1,7,1,0,1
1,1,3505,43,2,2,0,3,1,0,1,3,2,22,1
1,1,7805,35,2,1,0,1,1,0,1,7,2,27,1
1,1,0,44,2,1,0,1,1,0,1,4,1,0,1
1,1,7715,43,2,2,0,1,1,0,1,7,2,22,1
1,1,7005,35,2,1,0,1,1,0,1,7,2,22,1
1,1,25640,42,2,1,0,3,1,0,1,7,2,22,1
1,1,14000,48,2,1,0,1,1,0,1,9,2,28,1
1,1,2755,48,2,2,0,5,2,0,1,5,2,22,1
1,1,4005,46,2,2,0,2,1,0,1,6,2,22,1
1,1,4445,45,2,1,0,4,2,0,1,3,2,22,1
1,1,0,35,2,1,0,1,1,0,1,7,1,0,1
1,1,0,37,2,2,0,1,1,0,1,7,1,0,1
1,1,9005,41,2,1,0,1,1,0,1,5,2,22,1
1,1,5205,44,2,1,0,1,2,0,1,5,2,22,1
1,1,-1100,37,2,1,0,1,1,0,1,7,2,22,1
1,1,13180,40,2,2,0,3,2,0,1,7,2,22,1
1,1,13185,47,2,2,0,1,1,0,1,8,2,28,1
1,1,4110,48,2,2,0,5,1,0,1,8,2,28,1
1,1,0,49,2,2,0,4,1,0,1,3,1,0,1
1,1,4005,47,2,1,0,1,1,0,1,5,2,22,1
1,1,7805,47,2,1,0,1,2,0,1,3,2,22,1
1,1,2005,40,2,1,0,1,1,0,1,6,2,22,1
1,1,7005,40,2,2,0,2,1,0,1,5,2,22,1
1,1,0,35,2,1,0,1,1,0,1,9,1,0,1
1,1,11310,48,2,1,0,3,1,0,1,9,2,27,1
1,1,8235,45,2,2,0,5,1,0,1,4,2,25,1
1,1,7005,44,2,1,0,1,1,0,1,8,2,22,1
1,1,0,42,2,1,0,1,1,0,1,3,2,22,1
1,1,4025,47,2,1,0,1,1,0,1,7,2,22,1
1,1,0,35,2,1,0,1,1,0,1,7,1,0,1
1,1,0,49,2,2,0,1,1,0,1,7,1,0,1
1,1,2605,44,2,2,0,1,1,0,1,3,2,22,1
1,1,16005,41,2,1,0,3,2,0,1,8,2,22,1
1,1,12445,36,2,1,0,5,1,0,1,7,2,22,1
1,1,0,49,2,1,0,1,1,0,1,7,2,28,1
1,1,0,47,2,1,0,1,1,0,1,3,2,22,2
1,1,350,41,2,1,0,1,1,0,1,7,2,22,1
1,1,0,36,2,1,0,1,1,0,1,4,1,22,1
1,1,0,39,2,1,0,1,1,0,1,9,1,0,1
1,1,1695,41,2,1,0,1,1,0,1,3,2,22,1
1,1,6005,44,2,2,0,1,1,0,1,7,2,22,1
1,1,0,45,2,2,0,1,2,0,1,7,1,0,1
1,1,12005,42,2,1,0,1,1,0,1,9,2,28,1
1,1,4605,39,2,1,0,1,2,0,1,3,2,22,1
1,1,19005,37,2,1,0,1,1,0,1,9,2,28,1
1,1,16005,38,2,2,0,5,1,0,1,4,2,22,1
1,1,11110,38,2,1,0,3,2,0,1,7,2,25,1
1,1,0,46,2,1,0,1,1,0,1,3,1,0,1
1,1,0,37,2,1,0,1,1,0,1,3,1,0,1
1,1,0,59,2,2,0,3,1,0,1,7,1,22,1
1,1,10210,60,2,1,0,5,2,0,1,7,2,22,1
1,1,305,54,2,1,0,1,1,0,1,7,1,0,1
1,1,3005,64,2,1,0,4,1,0,1,6,1,22,1
1,1,0,53,2,1,0,1,1,0,1,3,1,22,1
1,1,0,57,2,1,0,1,1,0,1,2,1,0,1
1,1,8605,56,2,1,0,1,1,0,1,7,2,25,1
1,1,3370,56,2,1,0,1,1,0,1,3,1,0,1
1,1,15005,50,2,1,0,1,1,0,1,3,2,22,1
1,1,2270,62,2,1,0,1,1,0,1,8,1,22,1
1,1,13170,64,2,1,0,1,2,0,1,9,2,28,1
1,1,0,56,2,1,0,1,1,0,1,9,1,22,1
1,1,21005,53,2,1,0,1,1,0,1,8,2,22,1
1,1,19245,53,2,1,0,1,1,0,1,8,2,22,1
1,1,4050,64,2,1,0,3,2,0,1,5,1,0,1
1,1,3505,61,2,2,0,1,2,0,1,2,2,22,1
1,1,805,62,2,1,0,1,1,0,1,3,1,0,1
1,1,2005,51,2,1,0,1,1,0,1,9,1,22,1
1,1,7005,59,2,1,0,1,1,0,1,7,2,22,1
1,1,17870,53,2,1,0,3,2,0,1,7,2,22,1
1,1,0,50,2,1,0,1,1,0,1,3,1,0,1
1,1,1355,64,2,2,0,4,2,0,1,2,1,0,1
1,1,0,50,2,1,0,1,1,0,1,8,1,0,1
1,1,1695,56,2,2,0,1,2,0,1,3,1,0,1
1,1,3005,55,2,1,0,4,2,0,1,2,2,22,2
1,1,8270,58,2,1,0,4,1,0,1,3,1,0,1
1,1,0,60,2,1,0,1,1,0,1,6,1,0,1
1,1,0,53,2,1,0,1,1,0,1,3,1,0,1
1,1,0,55,2,1,0,1,1,0,1,6,1,0,1
1,1,5860,64,2,1,0,1,1,0,1,9,1,28,1
1,1,1375,53,2,1,0,1,1,0,1,6,1,0,1
1,1,14460,52,2,1,0,3,2,0,1,9,2,28,1
1,1,0,50,2,1,0,1,2,0,1,7,1,0,1
1,1,0,60,2,2,0,1,1,0,1,4,1,22,1
1,1,8005,50,2,2,0,3,1,0,1,8,1,22,1
1,1,0,56,2,1,0,1,1,0,1,7,1,0,1
1,1,0,58,2,1,0,1,1,0,1,3,1,0,1
1,1,575,54,2,2,0,1,1,0,1,5,1,0,1
1,1,1305,56,2,1,0,1,1,0,1,9,1,0,1
1,1,0,51,2,1,0,1,1,0,1,3,1,22,1
1,1,2105,61,2,1,0,1,1,0,1,7,1,0,1
1,1,605,64,2,1,0,1,2,0,1,3,1,0,1
1,1,8355,50,2,1,0,3,1,0,1,7,2,22,1
1,1,7005,62,2,1,0,1,1,0,1,7,2,22,1
1,1,6150,58,2,1,0,1,1,0,2,8,2,22,1
1,1,7060,54,2,2,0,1,1,0,1,8,2,28,1
1,1,6005,57,2,1,0,1,2,0,1,8,2,27,2
1,1,61055,51,2,1,0,1,2,0,1,3,2,22,1
1,1,205,63,2,1,1,4,1,0,1,3,1,0,1
1,1,6215,57,2,1,0,4,1,0,1,7,1,22,1
1,1,7190,61,2,2,0,4,1,0,1,3,2,22,1
1,1,6255,58,2,1,0,4,1,0,1,4,1,14,1
1,1,1905,63,2,1,0,4,1,0,1,4,1,22,1
1,1,0,50,2,1,0,1,1,0,1,7,1,0,1
1,1,3830,59,2,1,0,1,1,0,1,9,2,22,1
1,1,0,51,2,1,0,1,1,0,1,9,1,0,1
1,1,5760,58,2,1,0,1,1,0,1,3,1,22,1
1,1,3505,64,2,1,0,1,2,0,1,3,1,22,1
1,1,1125,60,2,2,0,1,1,0,1,4,2,22,1
1,1,820,55,2,1,0,1,1,0,1,6,2,22,1
1,1,2630,54,2,2,0,4,1,0,1,3,1,0,1
1,1,0,59,2,1,0,1,1,0,1,3,1,0,1
1,1,5260,54,2,2,0,4,1,0,1,6,2,22,1
1,1,0,52,2,1,0,1,1,0,1,6,2,22,1
1,1,0,51,2,1,0,1,2,0,1,6,1,0,1
1,1,6710,55,2,1,0,3,1,0,1,6,2,22,1
1,1,0,59,2,1,0,3,1,0,1,7,1,0,1
1,1,5005,58,2,2,0,2,1,0,1,4,2,22,1
1,1,8860,62,2,2,0,4,1,0,1,3,1,0,1
1,1,12005,56,2,2,0,3,2,0,1,8,2,22,1
1,1,3865,59,2,1,0,4,1,0,1,3,2,22,1
1,1,7505,57,2,1,0,3,1,0,1,8,2,22,1
1,1,3100,61,2,2,0,4,1,0,1,4,1,0,1
1,1,0,58,2,1,0,1,1,0,1,7,1,0,1
1,1,0,57,2,1,0,1,1,0,1,7,1,22,1
1,1,4425,62,2,1,0,4,1,0,1,4,1,22,1
1,1,1865,63,2,1,0,4,1,0,1,3,1,22,1
1,1,8005,52,2,2,0,1,1,0,1,3,2,22,1
1,1,0,52,2,1,0,1,1,0,1,3,1,0,1
1,1,5205,56,2,2,1,2,2,0,1,4,2,22,1
1,1,205,58,2,2,0,4,2,0,1,3,1,0,1
1,1,10155,62,2,1,0,1,1,0,1,5,2,22,1
1,1,2930,63,2,1,0,1,1,0,1,3,1,22,1
1,1,9705,54,2,1,0,3,2,0,1,8,2,22,1
1,1,10035,57,2,1,0,1,1,0,1,7,2,22,1
1,1,2605,58,2,1,0,4,1,0,1,3,1,0,1
1,1,16550,62,2,2,0,1,1,0,1,9,2,28,1
1,1,0,60,2,1,0,1,1,0,1,3,1,0,1
1,1,5005,59,2,2,0,2,2,0,1,7,2,27,1
1,1,4195,60,2,1,0,1,1,0,1,7,2,28,1
1,1,3485,62,2,1,0,4,2,0,1,4,1,0,1
1,1,1105,55,2,1,0,1,1,0,1,3,1,25,1
1,1,16005,54,2,1,0,1,1,0,1,9,2,22,1
1,1,3655,68,2,1,0,1,1,0,1,7,1,28,1
1,1,3850,70,2,1,0,4,1,0,1,8,2,22,1
1,1,3110,90,2,1,0,4,1,0,1,3,1,22,1
1,1,2405,69,2,1,0,4,1,0,1,3,1,0,1
1,1,5005,76,2,1,0,4,2,0,1,6,1,0,1
1,1,4005,74,2,2,0,4,1,0,1,2,1,0,1
1,1,1070,87,2,1,0,4,2,0,1,7,1,0,1
1,1,9425,78,2,1,0,2,1,0,1,5,1,0,1
1,1,2795,71,2,1,0,4,2,0,1,3,1,0,1
1,1,0,75,2,2,0,1,1,0,1,3,1,0,1
1,1,14010,71,2,1,0,4,1,0,1,8,1,0,1
1,1,2435,66,2,1,0,1,1,0,1,8,2,22,1
1,1,4530,66,2,1,0,3,2,0,1,8,1,0,1
1,1,2740,81,2,1,0,4,1,0,1,3,1,0,1
1,1,2155,75,2,2,0,4,0,0,1,2,1,0,1
1,1,2405,67,2,1,0,4,1,0,1,7,1,0,1
1,1,2405,90,2,1,0,4,2,0,1,3,1,0,1
1,1,10010,69,2,1,0,4,1,0,1,6,1,0,1
1,1,3005,79,2,1,0,4,1,0,1,7,1,0,1
1,1,2835,77,2,2,0,4,1,0,1,3,1,0,1
1,1,0,67,2,1,0,1,1,0,1,8,1,0,1
1,1,2740,67,2,1,0,4,1,0,1,3,1,22,1
1,1,355,79,2,2,0,1,0,0,1,3,1,0,1
1,1,755,70,2,2,0,4,1,0,1,2,1,0,1
1,1,1205,69,2,2,0,4,2,0,1,3,1,0,1
1,1,3025,66,2,1,0,4,1,0,1,3,1,0,1
1,1,5520,84,2,1,0,4,2,0,1,3,1,0,1
1,1,3125,67,2,1,0,4,1,0,1,3,1,0,1
1,1,9615,71,2,1,0,1,1,0,1,8,1,0,1
1,1,3110,77,2,1,0,1,1,0,1,3,1,0,1
1,1,0,79,2,1,0,1,1,0,1,3,1,0,1
1,1,4410,69,2,1,0,4,1,0,1,3,1,0,1
1,1,5995,86,2,1,0,4,1,0,1,3,1,0,1
1,1,19445,70,2,1,0,4,1,0,1,8,1,0,1
1,1,6340,79,2,1,0,4,1,0,1,7,1,0,1
1,1,2405,75,2,2,0,4,0,0,1,2,1,22,1
1,1,4515,68,2,1,0,4,1,0,1,3,1,0,1
1,1,2710,83,2,2,0,4,2,0,1,1,1,0,1
1,1,4705,70,2,1,0,4,1,0,1,3,1,0,1
1,1,10010,87,2,1,0,4,2,0,1,9,1,0,1
1,1,2880,67,2,1,0,5,1,0,1,7,1,0,1
1,1,3015,69,2,1,0,4,1,0,1,8,1,0,1
1,1,105,65,2,2,0,4,1,0,1,2,1,22,1
1,1,1245,76,2,1,0,1,1,0,1,3,1,0,1
1,1,3015,70,2,2,0,4,1,0,1,7,1,22,1
1,1,2005,76,2,1,0,1,1,0,1,3,1,0,1
1,1,1805,67,2,1,0,1,1,0,1,3,1,0,1
1,1,2495,76,2,2,0,4,2,0,1,6,1,0,1
1,1,4745,76,2,2,0,1,1,0,1,4,1,0,1
1,1,1385,79,2,1,0,1,1,0,1,6,1,0,1
1,1,2410,82,2,2,0,1,1,0,1,3,1,0,1
1,1,0,71,2,1,0,1,2,0,1,3,1,0,1
1,1,2105,74,2,2,0,5,1,0,1,3,1,0,1
1,1,1625,68,2,1,0,1,1,0,1,5,1,0,1
1,1,4210,70,2,1,0,1,1,0,1,9,1,0,1
1,1,4820,66,2,1,0,1,1,0,1,6,1,29,1
1,1,105,70,2,1,0,4,1,0,1,3,1,0,1
1,1,4645,90,2,1,0,4,1,0,1,2,1,0,1
1,1,0,66,2,1,0,1,1,0,1,8,1,0,1
1,1,2405,79,2,1,0,4,1,0,1,7,1,0,1
1,1,4805,67,2,2,0,1,1,0,1,8,1,28,1
1,1,3760,75,2,1,0,4,1,0,1,3,1,0,1
1,1,1320,70,2,1,0,1,1,0,1,3,1,0,1
1,1,1925,71,2,1,0,1,1,0,1,3,1,0,1
1,1,3005,73,2,1,0,1,2,0,1,9,1,0,1
1,1,2850,74,2,2,0,4,2,0,1,3,1,0,1
1,1,3070,90,2,1,0,4,2,0,1,8,1,0,1
