stratum,psu,facility,facsize,finalwt,randgrp,age,race,ethnicty,educ,gender,livewith,famtime,crimtype,everviol,numarr,probtn,corrinst,evertime,prviol,prprop,prdrug,prpub,prjuv,agefirst,usewepn,alcuse,everdrug
9,987,8,628,8,3,21,2,2,11,1,3,2,2,0,2,1,1,1,0,1,0,0,0,13,2,3,0
9,988,8,628,8,4,20,2,1,11,1,1,2,3,0,5,1,0,2,0,1,1,1,0,11,1,1,1
9,989,8,628,8,5,19,1,1,11,1,1,1,2,0,5,99,1,1,0,1,0,0,0,10,2,1,1
9,990,8,628,8,6,21,1,2,12,1,1,1,1,1,2,1,0,2,0,1,0,0,0,15,2,1,1
9,991,8,628,8,7,20,1,1,11,1,5,1,1,1,6,2,0,2,0,0,1,0,0,13,1,2,1
9,992,8,628,8,1,18,1,1,9,1,3,1,1,1,5,1,2,1,0,0,1,0,0,17,1,1,1
9,993,8,628,8,2,19,1,1,10,1,1,1,1,1,15,3,2,1,1,1,1,0,0,13,1,1,1
9,994,8,628,8,3,19,1,1,10,1,1,1,1,1,10,2,3,1,1,0,1,1,0,14,1,1,1
9,995,8,628,8,4,20,1,2,10,1,1,2,2,0,16,2,4,1,0,1,0,0,1,12,2,1,1
9,996,8,628,8,5,21,2,2,11,1,3,2,1,1,1,0,0,2,0,0,0,0,0,18,1,1,1
9,997,8,628,8,6,18,1,1,11,1,3,2,1,1,2,1,0,2,0,0,1,0,0,16,1,1,1
9,998,8,628,8,7,19,2,2,12,1,3,1,4,0,7,2,1,1,0,1,0,1,0,14,2,1,1
9,999,8,628,8,1,18,1,1,11,1,1,1,1,1,4,1,0,2,0,0,0,1,0,12,2,1,1
9,1000,8,628,8,2,20,1,1,12,1,3,2,2,0,2,1,0,2,0,0,0,0,1,13,1,3,0
9,1001,8,628,8,3,20,1,2,12,1,3,2,2,1,99,99,4,1,1,1,0,1,1,13,2,1,1
9,1002,8,628,8,4,19,3,1,12,1,1,2,1,1,26,5,1,1,1,0,1,1,1,9,1,3,1
9,1003,8,628,8,5,18,1,2,10,1,1,1,2,0,6,99,2,1,0,1,1,0,1,12,2,1,1
9,1004,8,628,8,6,20,1,1,6,1,3,1,1,1,1,0,0,2,0,0,0,0,0,16,1,1,1
9,1005,8,628,8,7,21,1,1,12,1,3,1,1,1,7,1,1,1,0,0,0,1,0,15,2,1,1
9,1006,8,628,8,1,20,4,2,13,1,2,1,1,1,4,1,1,1,0,1,0,0,0,14,2,2,1
9,1007,8,628,8,2,21,3,2,7,1,3,2,1,1,3,1,0,2,0,0,0,1,0,15,2,2,0
9,1008,8,628,8,3,20,1,1,11,1,1,2,3,0,1,0,0,2,0,0,0,0,0,19,2,1,0
9,1009,8,628,8,4,20,2,2,11,1,1,9,1,1,50,1,1,1,1,0,0,1,0,12,1,3,0
9,1010,8,628,8,5,19,2,1,11,1,1,2,3,0,2,3,1,1,0,1,1,0,0,18,2,1,0
9,1011,8,628,8,6,22,1,2,12,1,3,2,1,1,1,0,0,2,0,0,0,0,0,18,1,1,0
9,1012,8,628,8,7,19,1,1,8,1,3,2,1,1,4,0,1,1,0,0,0,0,0,15,2,1,1
9,1013,8,628,8,1,19,1,1,9,1,1,1,2,1,99,6,8,1,1,1,1,1,1,7,2,2,1
9,1014,8,628,8,2,21,1,1,11,1,2,2,1,1,1,0,0,2,0,0,0,0,0,20,2,1,1
9,1015,8,628,8,3,19,2,2,12,1,1,1,4,0,1,1,1,1,0,1,0,0,0,18,2,1,1
9,1016,8,628,8,4,20,1,2,11,1,3,2,2,0,5,1,2,1,0,1,0,0,0,18,2,1,1
9,1017,8,628,8,5,18,2,2,7,1,2,2,1,1,10,1,10,1,1,1,0,1,0,13,1,1,1
9,1018,8,628,8,6,20,1,1,11,1,1,1,1,1,4,3,0,2,0,1,0,1,0,15,1,1,1
9,1019,8,628,8,7,19,2,2,11,1,1,1,3,1,5,1,1,1,1,0,1,0,0,14,2,3,1
9,1020,8,628,8,1,22,1,2,12,1,2,1,1,1,1,0,1,1,1,0,0,0,0,19,2,1,1
9,1021,8,628,8,2,20,2,2,9,1,4,1,1,1,5,1,0,2,1,0,0,0,0,14,1,1,0
9,1022,8,628,8,3,17,2,2,11,1,1,1,1,1,5,1,0,2,0,0,0,1,0,15,2,1,1
9,1023,8,628,8,4,20,1,1,9,1,3,1,1,1,3,0,0,2,0,1,0,0,0,10,1,1,1
9,1024,8,628,8,5,19,1,1,12,1,3,2,2,1,99,2,1,1,1,1,1,0,0,12,2,1,1
9,1025,8,628,8,6,19,2,2,12,1,1,1,3,0,10,4,3,1,0,1,1,1,1,12,2,1,1
9,1026,8,628,8,7,19,2,2,11,1,1,1,1,1,9,2,7,1,0,1,1,0,0,11,1,1,1
9,1027,8,628,8,1,20,2,2,11,1,1,2,9,0,2,1,0,2,0,1,1,0,0,15,2,1,0
9,1028,8,628,8,2,20,1,2,11,1,1,1,1,1,15,1,0,2,0,1,0,0,1,14,2,1,1
9,1029,8,628,8,3,18,1,1,11,1,3,1,2,0,7,1,1,1,0,1,1,0,0,14,2,1,1
10,1030,6,538,8,7,19,1,1,11,1,3,2,2,1,6,1,1,1,1,1,0,0,0,16,2,1,1
10,1031,6,538,8,1,17,1,2,9,1,2,1,2,0,20,6,7,1,0,1,1,1,1,7,2,1,1
10,1032,6,538,8,2,19,4,2,10,1,2,1,1,1,2,1,0,2,0,0,0,0,0,15,1,1,1
10,1033,6,538,8,3,19,1,2,12,1,1,1,2,0,12,5,6,1,0,1,0,0,0,6,2,1,1
10,1034,6,538,8,4,18,2,2,11,1,1,1,3,0,3,0,1,1,0,0,1,0,0,17,2,1,1
10,1035,6,538,8,5,17,1,1,13,1,4,1,1,1,9,6,8,1,1,1,0,1,1,13,1,1,1
10,1036,6,538,8,6,18,2,2,10,1,1,2,1,1,3,0,2,1,0,0,0,0,0,15,1,1,1
10,1037,6,538,8,7,21,1,2,12,1,3,2,2,0,10,1,1,1,0,0,0,0,0,14,2,1,1
10,1038,6,538,8,1,18,1,1,14,1,3,1,1,1,4,1,3,1,0,1,0,0,1,14,1,1,1
10,1039,6,538,8,2,16,1,2,11,1,3,2,2,1,13,8,5,1,1,1,1,0,1,11,1,1,1
10,1040,6,538,8,3,19,1,1,7,1,3,2,1,1,1,0,0,2,0,0,0,0,0,17,1,1,1
10,1041,6,538,8,4,20,2,2,12,1,3,1,3,1,24,1,1,1,1,0,1,1,0,16,1,1,1
10,1042,6,538,8,5,18,1,1,8,1,3,1,1,1,8,2,0,2,0,1,0,1,1,11,1,1,1
10,1043,6,538,8,6,18,1,2,10,1,1,2,2,1,3,2,3,1,1,1,0,1,0,12,2,1,1
10,1044,6,538,8,7,17,2,2,11,1,1,1,1,1,8,2,2,1,1,0,1,0,0,12,2,1,1
10,1045,6,538,8,1,20,1,2,9,1,2,2,1,1,3,3,3,1,1,1,1,0,1,13,2,1,1
10,1046,6,538,8,2,18,2,2,10,1,2,1,1,1,10,1,10,1,1,0,0,0,0,12,2,1,1
10,1047,6,538,8,3,18,1,2,9,1,2,1,2,1,50,6,35,1,1,1,1,0,1,13,1,1,1
10,1048,6,538,8,4,18,2,2,10,1,1,2,1,1,2,1,2,1,1,0,0,0,0,14,1,1,1
10,1049,6,538,8,5,18,2,2,12,1,1,2,2,0,3,2,4,1,0,1,0,0,1,14,2,1,1
10,1050,6,538,8,6,19,1,2,12,1,1,1,1,1,12,8,12,1,1,1,1,0,1,13,1,1,1
10,1051,6,538,8,7,17,1,1,10,1,1,1,1,1,5,2,0,2,1,0,0,0,1,11,2,1,1
10,1052,6,538,8,1,17,2,2,11,1,3,2,1,1,2,1,1,1,0,1,0,0,0,15,2,1,1
10,1053,6,538,8,2,20,1,2,6,1,5,2,3,1,80,1,12,1,1,1,1,0,1,9,2,1,1
10,1054,6,538,8,3,18,2,2,9,1,4,1,1,1,8,1,17,1,1,1,0,0,0,11,2,2,1
10,1055,6,538,8,4,19,1,2,12,1,1,1,1,1,8,3,3,1,1,1,0,0,0,9,1,2,1
10,1056,6,538,8,5,17,2,2,10,1,3,2,1,1,6,2,4,1,1,1,0,1,1,15,2,1,0
10,1057,6,538,8,6,17,1,2,10,1,2,2,2,0,2,1,0,2,0,1,0,0,1,16,2,1,1
10,1058,6,538,8,7,19,2,2,10,1,4,1,1,1,8,0,5,1,0,1,1,0,0,11,2,1,1
10,1059,6,538,8,1,19,2,2,8,1,3,1,1,1,6,1,8,1,1,1,0,1,0,12,1,2,1
10,1060,6,538,8,2,19,1,2,12,1,1,1,1,1,6,1,1,1,1,0,0,0,1,12,1,1,1
10,1061,6,538,8,3,17,2,2,10,1,1,1,1,1,2,1,0,2,0,0,0,0,0,15,1,2,0
10,1062,6,538,8,4,18,1,1,10,1,1,1,2,0,3,1,2,1,0,1,0,0,0,15,2,2,1
10,1063,6,538,8,5,20,1,1,10,1,3,1,1,1,1,0,0,2,0,0,0,0,0,15,1,1,1
10,1064,6,538,8,6,17,2,2,12,1,4,1,2,1,8,3,3,1,1,1,1,0,0,11,2,3,1
10,1065,6,538,8,7,19,1,1,10,1,1,2,1,1,3,1,1,1,0,0,1,0,0,15,2,1,1
10,1066,6,538,8,1,21,1,2,10,1,1,1,2,1,5,1,1,1,1,1,0,0,0,14,2,1,1
10,1067,6,538,8,2,19,1,2,9,1,1,1,1,1,3,1,5,1,1,1,0,0,1,6,2,1,1
10,1068,6,538,8,3,19,2,2,11,1,3,1,2,0,30,2,6,1,0,1,0,0,0,10,2,1,1
10,1069,6,538,8,4,18,1,2,11,1,3,1,1,1,5,1,22,1,0,1,0,1,1,13,2,1,1
10,1070,6,538,8,5,18,4,2,10,1,1,1,1,1,15,1,1,1,1,1,1,0,1,13,2,1,1
10,1071,6,538,8,6,18,1,1,12,1,1,1,3,0,2,0,1,1,0,0,0,0,0,17,2,1,0
10,1072,6,538,8,7,21,1,1,12,1,5,2,2,0,2,1,1,1,0,1,0,0,0,19,2,3,1
10,1073,6,538,8,1,18,1,1,10,1,3,2,1,1,1,0,0,2,0,0,0,0,0,15,1,1,1
10,1074,6,538,8,2,20,1,2,12,1,9,1,2,0,8,2,1,1,0,1,1,1,0,13,2,1,1
10,1075,6,538,8,3,19,2,2,11,1,4,1,1,1,7,2,3,1,1,1,0,0,0,15,2,1,1
10,1076,6,538,8,4,18,2,2,10,1,7,1,2,0,2,1,6,1,0,1,0,0,1,16,2,1,1
10,1077,6,538,8,5,18,1,1,10,1,3,2,2,0,1,0,0,2,0,0,0,0,0,18,2,1,1
10,1078,6,538,8,6,19,1,2,12,1,1,2,3,1,45,3,2,1,1,1,1,0,1,12,2,1,1
10,1079,6,538,8,7,22,2,2,11,1,1,1,1,1,4,3,2,1,1,1,1,0,0,12,2,1,1
10,1080,6,538,8,1,18,1,1,10,1,1,1,2,0,20,1,18,1,0,1,1,1,0,12,2,1,1
10,1081,6,538,8,2,18,4,1,11,1,5,2,2,1,4,2,2,1,1,1,0,0,0,13,2,1,1
10,1082,6,538,8,3,18,1,1,11,1,3,1,2,0,7,3,1,1,0,1,0,0,1,13,2,1,1
10,1083,6,538,8,4,18,4,2,9,1,2,1,2,0,20,1,5,1,0,1,0,0,1,11,2,1,1
10,1084,6,538,8,5,19,1,2,11,1,3,2,2,0,4,1,1,1,0,1,0,0,1,15,2,1,1
10,1085,6,538,8,6,17,2,1,11,1,1,2,1,1,2,1,3,1,1,0,0,0,0,16,1,1,0
10,1086,6,538,8,7,17,1,1,10,1,3,1,1,1,4,1,4,1,1,1,1,1,1,14,1,1,1
10,1087,6,538,8,1,19,1,1,10,1,3,2,1,1,4,1,1,1,1,0,0,0,1,16,2,1,1
10,1088,6,538,8,2,19,2,2,12,1,1,1,1,1,6,1,1,1,1,1,0,0,0,9,2,3,1
10,1089,6,538,8,3,17,5,1,9,1,5,1,2,0,5,1,1,1,0,1,0,0,1,13,2,1,1
10,1090,6,538,8,4,16,3,2,14,1,7,1,2,1,21,2,25,1,1,1,1,1,1,9,2,1,1
10,1091,6,538,8,5,19,1,2,11,1,3,2,2,0,4,4,4,1,0,1,0,0,0,13,2,1,1
10,1092,6,538,8,6,18,2,2,10,1,4,1,2,1,10,1,1,1,1,1,1,1,1,8,2,1,1
10,1093,6,538,8,7,17,1,1,11,1,3,2,1,1,2,4,8,1,1,1,1,0,0,6,2,1,1
10,1094,6,538,8,1,17,2,2,10,1,1,1,1,1,2,1,5,1,1,1,1,1,0,13,2,3,1
15,1095,3,844,8,4,19,1,1,10,1,4,2,3,1,15,1,1,1,1,0,1,0,0,9,2,2,1
15,1096,3,844,8,5,18,2,2,11,1,3,1,1,1,7,5,4,1,0,1,0,0,0,10,2,3,0
15,1097,3,844,8,6,21,1,2,12,1,1,2,1,1,2,0,0,2,0,0,0,0,0,18,1,1,1
15,1098,3,844,8,7,20,1,1,9,1,1,2,1,1,20,1,4,1,1,1,1,1,1,12,1,1,1
15,1099,3,844,8,1,20,2,2,14,1,3,2,1,1,3,2,0,2,0,0,0,0,0,16,2,1,0
15,1100,3,844,8,2,19,2,2,12,1,1,2,2,1,7,1,2,1,1,1,0,1,0,14,2,1,0
15,1101,3,844,8,3,20,1,2,14,1,1,2,2,0,12,1,3,1,0,1,1,1,0,12,2,1,1
15,1102,3,844,8,4,23,1,2,12,1,3,2,1,1,15,3,3,1,1,1,0,1,1,14,1,1,1
15,1103,3,844,8,5,19,2,2,12,1,1,1,1,1,1,0,0,2,0,0,0,0,0,17,1,1,1
15,1104,3,844,8,6,19,2,2,10,1,1,2,3,0,99,8,0,2,0,1,0,0,0,9,2,2,1
15,1105,3,844,8,7,22,2,2,12,1,1,2,1,1,2,1,1,1,0,1,0,0,0,18,1,1,1
15,1106,3,844,8,1,20,1,2,11,1,1,2,2,0,12,2,2,1,0,1,0,0,0,12,2,1,1
15,1107,3,844,8,2,24,4,2,10,1,4,2,1,1,20,3,99,1,1,1,1,0,1,11,1,1,1
15,1108,3,844,8,3,19,2,2,11,1,3,1,1,1,35,3,15,1,1,1,1,0,0,11,1,1,1
15,1109,3,844,8,4,23,3,2,14,1,3,2,1,1,1,0,0,2,0,0,0,0,0,20,1,2,0
15,1110,3,844,8,5,19,1,2,13,1,2,1,2,0,6,2,0,2,0,1,0,0,0,15,2,1,1
15,1111,3,844,8,6,20,1,1,14,1,3,1,2,0,4,2,0,2,0,1,1,0,1,12,2,1,1
15,1112,3,844,8,7,20,2,2,11,1,1,1,1,1,20,1,6,1,1,1,0,0,0,12,2,1,0
15,1113,3,844,8,1,19,1,1,10,1,5,1,1,1,6,3,4,1,1,1,1,1,0,11,1,2,1
15,1114,3,844,8,2,21,1,2,9,1,1,1,1,1,9,6,2,1,1,1,1,1,1,12,2,1,1
15,1115,3,844,8,3,19,1,2,7,1,5,1,1,1,30,7,6,1,1,1,1,1,1,6,2,1,1
15,1116,3,844,8,4,20,2,2,12,1,3,2,3,1,7,1,3,1,1,0,1,0,1,15,2,1,1
15,1117,3,844,8,5,18,2,2,7,1,4,1,1,1,2,0,1,1,0,1,1,0,1,11,2,3,1
15,1118,3,844,8,6,21,1,1,9,1,7,1,1,1,18,2,16,1,1,1,0,0,1,13,1,1,1
15,1119,3,844,8,7,18,1,1,9,1,1,1,2,0,20,1,9,1,0,1,1,0,1,13,2,1,1
15,1120,3,844,8,1,24,2,2,11,1,1,2,2,0,99,1,0,2,0,0,0,0,0,99,2,1,1
15,1121,3,844,8,2,21,2,2,11,1,5,2,2,1,10,3,4,1,1,1,1,1,1,11,2,1,1
15,1122,3,844,8,3,19,1,1,12,1,3,1,1,1,13,1,1,1,1,1,1,0,0,15,2,1,1
15,1123,3,844,8,4,20,1,2,11,1,9,2,1,1,20,1,14,1,1,1,0,0,0,11,2,1,1
15,1124,3,844,8,5,18,1,1,9,1,3,1,2,1,10,1,5,1,1,1,1,0,0,12,2,1,1
15,1125,3,844,8,6,18,1,1,7,1,3,2,3,0,7,5,6,1,0,1,1,1,0,15,2,1,1
15,1126,3,844,8,7,18,2,1,11,1,3,1,1,1,20,2,10,1,1,1,0,0,0,10,1,3,0
15,1127,3,844,8,1,19,4,1,10,1,3,2,2,0,25,5,4,1,0,1,0,0,0,11,2,1,1
15,1128,3,844,8,2,24,1,2,10,1,7,1,1,1,11,6,1,1,1,1,0,1,1,14,1,1,1
15,1129,3,844,8,3,19,2,2,11,1,1,2,1,1,6,1,2,1,0,1,0,0,1,14,1,3,1
15,1130,3,844,8,4,16,2,2,9,1,1,1,1,1,5,1,1,1,0,1,0,0,0,13,1,1,1
15,1131,3,844,8,5,20,2,2,9,1,4,1,3,1,4,2,7,1,1,1,0,0,0,13,2,1,1
15,1132,3,844,8,6,19,2,2,9,1,1,1,1,1,1,0,0,2,1,0,0,0,0,13,1,1,1
15,1133,3,844,8,7,19,2,2,11,1,1,1,1,1,96,1,1,1,1,1,0,0,0,9,1,1,1
15,1134,3,844,8,1,18,1,1,10,1,1,1,1,1,25,3,6,1,1,1,1,1,1,12,2,1,1
15,1135,3,844,8,2,20,2,2,12,1,1,1,1,1,40,20,1,1,1,1,1,1,1,8,2,1,1
15,1136,3,844,8,3,20,2,2,9,1,3,2,2,0,4,1,3,1,0,0,0,0,0,13,2,3,1
15,1137,3,844,8,4,19,1,2,11,1,1,1,1,1,10,3,2,1,1,1,0,0,0,13,2,1,1
15,1138,3,844,8,5,20,1,1,11,1,3,1,1,1,20,1,10,1,0,1,1,0,1,15,2,1,1
15,1139,3,844,8,6,18,2,1,9,1,2,1,1,1,13,9,3,1,1,1,1,1,1,12,1,1,1
15,1140,3,844,8,7,22,2,2,11,1,1,1,1,1,7,1,99,1,1,1,0,0,0,11,2,3,1
15,1141,3,844,8,1,18,2,1,9,1,1,1,1,1,5,3,0,2,1,1,0,0,1,14,1,1,1
15,1142,3,844,8,2,18,2,2,10,1,1,2,2,0,7,1,0,2,0,1,0,0,0,15,2,3,0
15,1143,3,844,8,3,19,2,2,9,1,3,1,4,0,7,1,3,1,0,1,0,0,0,13,2,1,1
15,1144,3,844,8,4,19,2,2,13,1,7,1,1,1,1,0,0,2,0,0,0,0,0,17,2,3,0
15,1145,3,844,8,5,19,1,2,12,1,3,1,2,0,5,3,8,1,0,1,0,0,0,12,2,3,1
15,1146,3,844,8,6,20,2,2,13,1,1,1,1,1,2,0,0,2,0,0,0,0,0,15,2,3,1
15,1147,3,844,8,7,20,2,2,11,1,3,1,1,1,40,0,0,2,0,0,0,0,0,15,2,1,1
15,1148,3,844,8,1,18,1,1,8,1,4,1,1,1,3,1,2,1,1,1,0,0,0,13,1,3,1
15,1149,3,844,8,2,20,1,2,7,1,2,1,1,1,10,1,2,1,1,1,1,1,0,15,2,1,1
15,1150,3,844,8,3,21,1,1,10,1,3,1,1,1,10,1,3,1,1,1,1,0,1,15,1,1,1
15,1151,3,844,8,4,18,1,2,11,1,7,1,4,1,4,4,15,1,1,1,1,0,1,9,2,1,1
15,1152,3,844,8,5,18,1,1,12,1,1,1,1,1,4,1,0,2,1,1,0,0,1,12,1,1,1
15,1153,3,844,8,6,21,1,2,9,1,1,2,3,0,6,2,2,1,0,1,0,0,0,13,2,1,1
15,1154,3,844,8,7,21,2,2,12,1,3,2,1,1,2,0,0,2,0,0,0,0,0,19,1,1,1
15,1155,3,844,8,1,20,1,1,9,1,4,1,3,1,10,1,2,1,1,0,1,0,0,12,2,1,1
15,1156,3,844,8,2,19,1,2,9,1,3,1,1,1,20,7,3,1,1,1,1,0,1,10,1,1,1
15,1157,3,844,8,3,20,1,1,9,1,1,1,2,0,5,1,3,9,0,1,1,0,0,12,2,1,1
15,1158,3,844,8,4,21,2,2,14,1,1,1,2,0,15,2,3,1,0,1,1,0,1,13,2,1,1
15,1159,3,844,8,5,20,2,2,12,1,4,1,2,0,12,3,1,1,0,1,1,0,0,13,2,1,1
15,1160,3,844,8,6,19,2,2,7,1,1,1,1,1,4,0,0,2,0,0,0,0,0,14,1,3,1
15,1161,3,844,8,7,19,1,1,12,1,4,1,2,1,15,2,10,1,1,1,1,1,0,8,2,1,1
15,1162,3,844,8,1,21,2,2,10,1,1,1,3,0,15,3,3,1,0,1,1,0,0,9,2,1,1
15,1163,3,844,8,2,18,1,1,7,1,3,1,2,1,40,99,20,1,1,1,1,0,0,10,2,1,1
15,1164,3,844,8,3,17,1,2,9,1,3,2,1,1,2,1,0,2,0,0,0,0,0,14,2,1,0
15,1165,3,844,8,4,20,1,1,10,1,1,2,1,1,1,0,0,2,0,0,0,0,0,17,1,3,1
15,1166,3,844,8,5,19,1,2,7,1,6,1,2,1,11,1,3,1,1,1,1,1,1,9,2,1,1
15,1167,3,844,8,6,18,2,1,8,1,1,1,1,1,7,2,3,1,1,1,0,0,1,9,1,1,1
15,1168,3,844,8,7,19,2,2,12,1,1,1,3,1,6,3,0,2,1,1,1,0,0,15,2,2,1
15,1169,3,844,8,1,18,1,2,11,1,1,2,2,0,10,1,5,1,0,1,0,1,0,16,2,1,1
15,1170,3,844,8,2,18,1,2,6,1,3,1,2,1,15,1,99,1,1,1,1,0,1,13,1,1,1
15,1171,3,844,8,3,19,2,2,11,1,1,2,1,1,3,11,99,9,0,0,0,0,0,16,1,1,1
15,1172,3,844,8,4,22,1,1,10,1,3,2,1,1,7,1,4,1,0,1,0,0,1,12,1,1,1
15,1173,3,844,8,5,17,2,2,10,1,4,1,3,1,3,1,2,1,1,0,0,0,0,15,2,1,1
15,1174,3,844,8,6,20,1,1,9,1,1,1,1,1,2,1,1,1,0,1,0,0,0,15,1,1,1
15,1175,3,844,8,7,21,1,1,10,1,8,1,4,1,10,1,10,1,1,1,1,0,1,13,2,1,1
15,1176,3,844,8,1,20,3,2,14,1,3,2,2,0,1,0,0,2,0,0,0,0,0,19,2,1,1
15,1177,3,844,8,2,19,1,2,11,1,1,2,1,1,4,1,1,1,0,1,0,0,0,12,1,1,1
15,1178,3,844,8,3,24,2,2,11,1,4,2,3,0,4,0,2,1,0,0,1,0,0,16,2,2,1
15,1179,3,844,8,4,18,2,2,11,1,7,2,1,1,5,0,0,2,0,0,0,0,0,13,1,3,0
15,1180,3,844,8,5,20,2,2,12,1,1,2,1,1,5,1,1,1,1,1,0,0,1,11,1,3,1
15,1181,3,844,8,6,21,2,2,11,1,1,2,1,1,2,1,0,2,1,1,0,0,0,18,2,2,1
15,1182,3,844,8,7,17,2,1,10,1,1,1,1,1,3,1,0,2,0,0,0,0,0,11,1,2,1
15,1183,3,844,8,1,18,2,2,9,1,1,2,1,1,26,8,6,1,1,1,1,1,1,10,1,1,1
15,1184,3,844,8,2,19,2,2,11,1,3,2,2,0,6,2,0,2,0,1,0,0,0,15,2,1,1
15,1185,3,844,8,3,20,2,2,12,1,4,1,1,1,7,1,5,1,1,1,0,0,1,12,1,2,1
15,1186,3,844,8,4,19,2,2,11,1,3,2,1,1,13,1,3,1,1,0,1,0,0,14,2,3,1
15,1187,3,844,8,5,19,2,2,12,1,5,1,1,1,13,2,4,1,1,1,1,0,1,8,2,1,1
15,1188,3,844,8,6,19,1,2,13,1,1,2,2,0,4,2,0,2,0,1,0,0,0,16,2,1,1
15,1189,3,844,8,7,21,1,2,14,1,1,2,3,0,1,0,0,2,0,0,0,0,0,20,2,1,1
15,1190,3,844,8,1,19,2,2,12,1,1,2,1,1,3,1,0,2,0,1,0,0,0,12,1,1,0
15,1191,3,844,8,2,20,1,2,11,1,7,1,2,1,12,1,1,1,1,1,1,0,0,9,1,1,1
15,1192,3,844,8,3,19,2,2,9,1,1,2,3,0,25,1,1,1,0,0,0,0,0,12,2,3,0
15,1193,3,844,8,4,19,2,2,11,1,1,9,4,1,10,1,6,1,1,0,0,1,0,13,1,2,0
15,1194,3,844,8,5,20,2,2,11,1,1,2,1,1,2,1,3,1,0,0,0,1,0,15,2,1,1
15,1195,3,844,8,6,23,1,2,14,1,1,2,2,0,4,1,1,1,0,0,0,0,0,18,2,1,1
15,1196,3,844,8,7,23,1,2,9,1,1,1,1,1,4,0,0,2,0,0,0,0,0,18,1,1,1
15,1197,3,844,8,1,21,1,1,12,1,1,1,2,1,10,3,0,2,1,1,1,0,0,16,1,1,1
1,44,44,23,7,7,15,2,2,9,1,1,1,2,0,5,1,1,1,0,1,0,1,0,14,2,1,1
1,44,44,23,8,7,16,1,1,8,1,3,1,1,1,5,1,1,1,0,1,0,1,1,14,2,1,1
1,44,44,23,8,7,15,1,2,9,1,2,1,3,0,4,1,1,1,0,1,1,0,1,9,2,1,1
1,44,44,23,8,7,16,4,2,9,1,1,1,2,0,3,0,2,1,0,1,0,0,0,15,2,1,1
1,44,44,23,8,7,15,1,2,7,1,1,1,1,1,15,2,3,1,1,1,0,0,1,11,2,1,1
1,44,44,23,8,7,16,1,2,10,1,3,1,1,1,17,0,3,1,0,0,0,0,0,12,2,1,1
1,44,44,23,8,7,17,1,2,9,1,4,2,2,0,20,1,10,1,0,1,0,0,0,8,2,1,1
1,44,44,23,8,7,17,1,2,12,1,3,1,2,0,5,1,2,1,0,1,1,0,1,13,2,1,1
1,44,44,23,8,7,16,1,2,10,1,3,2,2,0,1,1,1,1,0,0,0,0,0,15,2,3,0
1,44,44,23,8,7,16,1,2,8,1,1,1,2,0,1,1,1,1,0,1,0,0,0,16,2,1,1
1,44,44,23,8,7,17,1,2,9,1,1,1,2,1,96,6,5,1,1,1,1,0,1,10,2,1,1
1,44,44,23,8,7,17,1,2,10,1,1,1,3,0,3,0,13,1,0,0,0,0,0,13,1,1,1
1,44,44,23,8,7,17,1,2,10,1,1,2,2,0,2,1,1,1,0,1,0,0,1,16,2,1,1
1,44,44,23,8,7,16,1,2,6,1,1,2,2,1,4,2,2,1,1,1,0,1,1,99,2,1,1
1,44,44,23,8,7,17,1,2,7,1,1,2,2,0,2,0,0,2,0,0,0,0,0,13,2,1,1
1,44,44,23,8,7,17,1,2,11,1,1,1,2,0,9,1,2,1,0,1,1,1,1,12,2,1,1
1,44,44,23,8,7,18,1,2,8,1,3,1,2,0,40,1,6,1,0,1,0,0,1,15,2,1,1
1,44,44,23,8,7,17,1,2,11,1,3,2,1,1,6,1,0,2,1,1,1,1,1,13,2,1,1
1,44,44,23,8,7,17,1,1,11,1,3,1,1,1,2,1,0,2,1,0,0,0,0,16,1,1,1
1,44,44,23,7,7,17,2,2,11,1,5,1,1,1,80,75,99,1,1,1,0,1,1,9,2,1,1
1,44,44,23,8,7,17,1,1,10,1,5,2,2,1,2,0,0,2,1,1,0,0,1,12,2,1,0
1,44,44,23,8,7,16,1,2,8,1,1,2,2,1,15,0,1,1,1,1,1,0,0,12,2,1,1
2,15,15,84,16,6,14,1,2,8,1,2,1,2,1,8,1,20,1,1,1,1,1,1,9,2,1,1
2,15,15,84,16,6,17,1,2,10,1,3,1,2,0,1,0,0,2,0,0,0,0,0,17,2,1,1
2,15,15,84,16,6,16,1,2,10,1,1,2,2,0,3,1,0,2,0,1,1,0,0,15,2,1,1
2,15,15,84,16,6,15,1,2,9,2,2,1,2,0,5,99,5,1,0,1,1,0,1,11,2,1,1
2,15,15,84,16,6,16,1,2,8,1,1,1,2,0,25,99,0,2,0,1,1,1,1,9,2,1,1
2,15,15,84,16,6,16,1,2,7,2,9,1,1,1,4,1,6,1,1,1,1,1,1,13,2,1,1
2,15,15,84,16,6,16,1,2,8,1,1,1,2,1,96,7,99,1,1,1,1,1,1,6,2,1,1
2,15,15,84,16,6,16,1,2,10,1,1,1,2,0,10,1,3,1,0,1,0,0,0,15,1,1,1
2,15,15,84,16,6,16,1,2,9,1,3,2,2,1,45,3,25,1,1,1,0,0,0,10,2,1,1
2,15,15,84,16,6,17,1,2,10,1,1,1,2,1,9,2,8,1,1,1,0,1,1,15,1,1,1
2,15,15,84,16,6,18,1,2,11,1,3,1,2,0,2,4,99,1,0,1,0,0,0,17,2,1,1
