"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","orig.id"
"756",2013,5,27,2353,2359,-6,344,350,-6,"B6",739,"N641JB","JFK","PSE",204,1617,23,59,2013-05-27 23:00:00,"128717"
"757",2013,9,14,908,915,-7,1151,1215,-24,"VX",161,"N839VA","EWR","LAX",316,2454,9,15,2013-09-14 09:00:00,"190418"
"758",2013,8,22,1558,1533,25,1838,1839,-1,"UA",449,"N510UA","EWR","SFO",320,2565,15,33,2013-08-22 15:00:00,"178118"
"759",2013,12,30,856,900,-4,1119,1133,-14,"DL",2523,"N994AT","EWR","ATL",122,746,9,0,2013-12-30 09:00:00,"64563"
"760",2013,8,24,1023,1029,-6,1323,1310,13,"B6",53,"N760JB","JFK","PBI",145,1028,10,29,2013-08-24 10:00:00,"179119"
"761",2013,8,27,1328,1330,-2,1558,1625,-27,"B6",505,"N661JB","EWR","FLL",132,1065,13,30,2013-08-27 13:00:00,"180881"
"762",2013,6,11,705,643,22,904,901,3,"UA",311,"N458UA","EWR","DEN",214,1605,6,43,2013-06-11 06:00:00,"136559"
"763",2013,3,31,1334,1340,-6,1651,1643,8,"B6",377,"N566JB","LGA","FLL",160,1076,13,40,2013-03-31 13:00:00,"96931"
"764",2013,11,20,800,805,-5,1114,1105,9,"DL",2395,"N320NB","LGA","PBI",154,1035,8,5,2013-11-20 08:00:00,"42893"
"765",2013,4,29,1257,1300,-3,1546,1556,-10,"DL",1685,"N919DL","LGA","MCO",131,950,13,0,2013-04-29 13:00:00,"113211"
"766",2013,2,25,835,840,-5,1201,1147,14,"UA",443,"N510UA","JFK","LAX",341,2475,8,40,2013-02-25 08:00:00,"78113"
"767",2013,12,26,1923,1925,-2,2226,2245,-19,"AA",2437,"N3KMAA","LGA","MIA",161,1096,19,25,2013-12-26 19:00:00,"62650"
"768",2013,10,30,1248,1245,3,1343,1349,-6,"B6",1318,"N324JB","JFK","BOS",42,187,12,45,2013-10-30 12:00:00,"31731"
"769",2013,4,3,1542,1545,-3,1846,1907,-21,"DL",2098,"N928DL","LGA","MIA",160,1096,15,45,2013-04-03 15:00:00,"98727"
"770",2013,2,4,937,940,-3,1241,1250,-9,"AA",1871,"N3HRAA","LGA","MIA",152,1096,9,40,2013-02-04 09:00:00,"67141"
"771",2013,4,9,658,700,-2,832,832,0,"UA",1430,"N77295","LGA","ORD",132,733,7,0,2013-04-09 07:00:00,"101806"
"772",2013,9,19,653,700,-7,919,945,-26,"DL",2285,"N361NB","LGA","MCO",122,950,7,0,2013-09-19 07:00:00,"192920"
"773",2013,12,26,1737,1729,8,2044,2108,-24,"UA",1289,"N38446","EWR","SFO",340,2565,17,29,2013-12-26 17:00:00,"62580"
"774",2013,6,15,1026,1030,-4,1352,1345,7,"AA",179,"N320AA","JFK","SFO",358,2586,10,30,2013-06-15 10:00:00,"139001"
"775",2013,7,7,1123,1000,83,1414,1307,67,"UA",642,"N508UA","JFK","SFO",329,2586,10,0,2013-07-07 10:00:00,"151378"
"776",2013,11,24,900,905,-5,1045,1114,-29,"DL",181,"N317NB","LGA","DTW",84,502,9,5,2013-11-24 09:00:00,"45104"
"777",2013,9,4,1829,1825,4,2023,2037,-14,"DL",2044,"N371NW","JFK","DTW",83,509,18,25,2013-09-04 18:00:00,"185387"
"778",2013,10,29,1849,1900,-11,2027,2039,-12,"UA",693,"N430UA","LGA","ORD",121,733,19,0,2013-10-29 19:00:00,"31407"
"779",2013,11,21,1514,1520,-6,1651,1705,-14,"AA",341,"N4YSAA","LGA","ORD",122,733,15,20,2013-11-21 15:00:00,"43693"
"780",2013,9,25,1728,1728,0,1854,1910,-16,"UA",1049,"N33284","EWR","CLE",60,404,17,28,2013-09-25 17:00:00,"196487"
"781",2013,3,13,1157,1205,-8,1458,1520,-22,"AA",743,"N473AA","LGA","DFW",198,1389,12,5,2013-03-13 12:00:00,"87009"
"782",2013,3,16,2005,2000,5,2310,2303,7,"UA",1220,"N73278","EWR","IAH",200,1400,20,0,2013-03-16 20:00:00,"88918"
"783",2013,10,17,1315,1325,-10,1426,1434,-8,"B6",308,"N258JB","JFK","PWM",47,273,13,25,2013-10-17 13:00:00,"24769"
"784",2013,6,19,1851,1825,26,2203,2126,37,"DL",2370,"N3749D","LGA","PBI",142,1035,18,25,2013-06-19 18:00:00,"141534"
"785",2013,6,3,1419,1425,-6,1542,1550,-8,"B6",8,"N203JB","JFK","BUF",57,301,14,25,2013-06-03 14:00:00,"132310"
"786",2013,10,6,1530,1528,2,1821,1846,-25,"UA",1246,"N79521","EWR","SFO",331,2565,15,28,2013-10-06 15:00:00,"18849"
"787",2013,10,23,822,829,-7,1206,1139,27,"AA",2267,"N3ACAA","LGA","MIA",181,1096,8,29,2013-10-23 08:00:00,"27840"
"788",2013,8,18,1140,1145,-5,1403,1358,5,"DL",401,"N331NB","EWR","ATL",118,746,11,45,2013-08-18 11:00:00,"175626"
"789",2013,2,18,1451,1455,-4,1600,1612,-12,"B6",1010,"N641JB","JFK","BOS",42,187,14,55,2013-02-18 14:00:00,"74493"
"790",2013,4,16,1954,2000,-6,2245,2305,-20,"B6",39,"N537JB","JFK","PBI",127,1028,20,0,2013-04-16 20:00:00,"106196"
"791",2013,8,9,1817,1759,18,2159,2058,61,"UA",535,"N597UA","JFK","LAX",339,2475,17,59,2013-08-09 17:00:00,"170686"
"792",2013,8,28,1935,1935,0,2222,2237,-15,"DL",1435,"N968DL","LGA","TPA",128,1010,19,35,2013-08-28 19:00:00,"181658"
"793",2013,9,26,2116,2120,-4,2338,2354,-16,"B6",1677,"N192JB","JFK","JAX",113,828,21,20,2013-09-26 21:00:00,"197171"
"794",2013,6,20,1550,1550,0,1718,1724,-6,"UA",1638,"N77520","EWR","CLE",65,404,15,50,2013-06-20 15:00:00,"142003"
"795",2013,9,3,742,730,12,1032,1010,22,"B6",683,"N523JB","JFK","MCO",131,944,7,30,2013-09-03 07:00:00,"184465"
"796",2013,9,27,1307,1304,3,1601,1554,7,"UA",1641,"N33103","EWR","MCO",122,937,13,4,2013-09-27 13:00:00,"197449"
"797",2013,5,26,1059,1030,29,1427,1350,37,"VX",23,"N631VA","JFK","SFO",356,2586,10,30,2013-05-26 10:00:00,"127857"
"798",2013,9,10,922,923,-1,1202,1229,-27,"UA",1581,"N30401","EWR","SEA",314,2402,9,23,2013-09-10 09:00:00,"188262"
"799",2013,10,13,750,751,-1,1107,1050,17,"UA",1455,"N32404","EWR","LAX",342,2454,7,51,2013-10-13 07:00:00,"22378"
"800",2013,6,9,1554,1600,-6,1915,1951,-36,"DL",2065,"N717TW","JFK","SFO",331,2586,16,0,2013-06-09 16:00:00,"135677"
"801",2013,5,21,2018,1930,48,2312,2230,42,"AA",791,"N3ATAA","LGA","DFW",199,1389,19,30,2013-05-21 19:00:00,"125489"
"802",2013,8,21,639,648,-9,931,936,-5,"UA",1506,"N33286","EWR","PBI",154,1023,6,48,2013-08-21 06:00:00,"177208"
"803",2013,4,24,1727,1729,-2,2101,2024,37,"UA",1672,"N54711","EWR","IAH",209,1400,17,29,2013-04-24 17:00:00,"110613"
"804",2013,2,3,811,817,-6,1033,1058,-25,"DL",914,"N358NW","LGA","DEN",229,1620,8,17,2013-02-03 08:00:00,"66565"
"805",2013,9,19,1657,1615,42,1854,1823,31,"DL",1619,"N957DL","LGA","MSP",137,1020,16,15,2013-09-19 16:00:00,"193266"
"806",2013,7,6,1614,1620,-6,1912,1945,-33,"AA",1467,"N3HFAA","LGA","MIA",150,1096,16,20,2013-07-06 16:00:00,"150983"
"807",2013,2,13,619,601,18,922,918,4,"UA",1030,"N41135","JFK","LAX",331,2475,6,1,2013-02-13 06:00:00,"71588"
"808",2013,7,23,1614,1606,8,1922,1909,13,"B6",283,"N705JB","JFK","MCO",135,944,16,6,2013-07-23 16:00:00,"160752"
"809",2013,1,8,1857,1855,2,2145,2210,-25,"DL",2391,"N376NW","JFK","TPA",149,1005,18,55,2013-01-08 18:00:00,"4195"
"810",2013,3,26,1629,1630,-1,1817,1853,-36,"DL",1771,"N316NB","JFK","DTW",85,509,16,30,2013-03-26 16:00:00,"94315"
"811",2013,2,25,2122,2128,-6,12,14,-2,"B6",199,"N657JB","JFK","LAS",319,2248,21,28,2013-02-25 21:00:00,"78524"
"812",2013,9,22,708,710,-2,1012,1025,-13,"AA",1345,"N335AA","JFK","MIA",150,1089,7,10,2013-09-22 07:00:00,"194493"
"813",2013,2,2,1452,1500,-8,1833,1837,-4,"DL",963,"N709TW","JFK","LAX",354,2475,15,0,2013-02-02 15:00:00,"66317"
"814",2013,3,11,2038,2015,23,2139,2130,9,"AA",1762,"N3HDAA","JFK","BOS",38,187,20,15,2013-03-11 20:00:00,"86186"
"815",2013,4,10,2344,1950,234,300,2340,200,"B6",645,"N561JB","JFK","SFO",347,2586,19,50,2013-04-10 19:00:00,"102881"
"816",2013,6,20,554,600,-6,825,834,-9,"B6",27,"N547JB","EWR","MCO",126,937,6,0,2013-06-20 06:00:00,"141651"
"817",2013,12,12,1512,1510,2,1826,1845,-19,"AA",145,"N5FSAA","JFK","MIA",156,1089,15,10,2013-12-12 15:00:00,"54912"
"818",2013,6,21,1232,1209,23,1337,1316,21,"B6",1191,"N183JB","JFK","ACK",38,199,12,9,2013-06-21 12:00:00,"142490"
"819",2013,10,6,1836,1830,6,2133,2140,-7,"B6",305,"N760JB","EWR","FLL",136,1065,18,30,2013-10-06 18:00:00,"18973"
"820",2013,6,14,1955,2000,-5,2247,2300,-13,"UA",1680,"N77296","EWR","MIA",132,1085,20,0,2013-06-14 20:00:00,"138740"
"821",2013,9,11,1824,1800,24,2233,2103,90,"B6",263,"N535JB","JFK","SEA",361,2422,18,0,2013-09-11 18:00:00,"189066"
"822",2013,4,2,701,700,1,957,958,-1,"UA",1627,"N14250","EWR","PBI",149,1023,7,0,2013-04-02 07:00:00,"97865"
"823",2013,1,30,1657,1700,-3,2029,2036,-7,"DL",127,"N710TW","JFK","LAX",334,2475,17,0,2013-01-30 17:00:00,"15153"
"824",2013,1,21,1241,1245,-4,1604,1550,14,"AA",745,"N3DEAA","LGA","DFW",239,1389,12,45,2013-01-21 12:00:00,"10509"
"825",2013,1,1,558,600,-2,924,917,7,"UA",194,"N29129","JFK","LAX",345,2475,6,0,2013-01-01 06:00:00,"12"
"826",2013,7,24,958,1000,-2,1139,1133,6,"UA",673,"N822UA","LGA","ORD",107,733,10,0,2013-07-24 10:00:00,"161171"
"827",2013,1,11,1240,1245,-5,1531,1550,-19,"AA",745,"N3BRAA","LGA","DFW",213,1389,12,45,2013-01-11 12:00:00,"5558"
"828",2013,8,23,1111,1117,-6,1258,1335,-37,"UA",405,"N440UA","LGA","DEN",212,1620,11,17,2013-08-23 11:00:00,"178579"
"829",2013,5,24,745,750,-5,1034,1035,-1,"B6",983,"N504JB","LGA","TPA",143,1010,7,50,2013-05-24 07:00:00,"126749"
"830",2013,5,5,2155,2159,-4,2258,2326,-28,"UA",625,"N457UA","EWR","BOS",40,200,21,59,2013-05-05 21:00:00,"116767"
"831",2013,4,19,113,2250,143,210,2358,132,"B6",1018,"N712JB","JFK","BOS",38,187,22,50,2013-04-19 22:00:00,"107449"
"832",2013,2,21,1254,1300,-6,1542,1537,5,"DL",781,"N636DL","LGA","ATL",117,762,13,0,2013-02-21 13:00:00,"76105"
"833",2013,2,3,2016,2015,1,2118,2130,-12,"AA",1762,"N3GLAA","JFK","BOS",33,187,20,15,2013-02-03 20:00:00,"66937"
"834",2013,7,31,2100,2049,11,19,2348,31,"B6",523,"N794JB","JFK","LAX",320,2475,20,49,2013-07-31 20:00:00,"165590"
"835",2013,5,10,1748,1755,-7,2053,2120,-27,"AA",1611,"N3EEAA","LGA","MIA",143,1096,17,55,2013-05-10 17:00:00,"119450"
"836",2013,2,11,1200,1140,20,1458,1445,13,"AA",1623,"N3FVAA","EWR","MIA",157,1085,11,40,2013-02-11 11:00:00,"70753"
"837",2013,2,16,834,759,35,1117,1038,39,"DL",2047,"N616DL","LGA","ATL",119,762,7,59,2013-02-16 07:00:00,"73312"
"838",2013,3,3,829,835,-6,1059,1150,-51,"AA",717,"N3ACAA","LGA","DFW",185,1389,8,35,2013-03-03 08:00:00,"81354"
"839",2013,4,6,859,900,-1,1205,1219,-14,"UA",1581,"N76519","EWR","SEA",337,2402,9,0,2013-04-06 09:00:00,"100242"
"840",2013,1,15,1246,1245,1,1604,1550,14,"AA",745,"N3FCAA","LGA","DFW",230,1389,12,45,2013-01-15 12:00:00,"7529"
"841",2013,3,1,807,810,-3,1110,1115,-5,"DL",1959,"N907DE","JFK","MCO",159,944,8,10,2013-03-01 08:00:00,"80314"
"842",2013,12,11,1648,1645,3,1944,2010,-26,"AA",181,"N336AA","JFK","LAX",336,2475,16,45,2013-12-11 16:00:00,"54405"
"843",2013,2,6,904,859,5,1137,1145,-8,"DL",1747,"N675DL","LGA","ATL",107,762,8,59,2013-02-06 08:00:00,"68163"
"844",2013,7,12,1342,1347,-5,1700,1644,16,"DL",1685,"N984DL","LGA","MCO",143,950,13,47,2013-07-12 13:00:00,"154394"
"845",2013,5,23,804,807,-3,1115,1102,13,"UA",1474,"N75425","EWR","DFW",191,1372,8,7,2013-05-23 08:00:00,"126212"
"846",2013,7,27,1724,1729,-5,2051,2055,-4,"VX",193,"N527VA","EWR","SFO",362,2565,17,29,2013-07-27 17:00:00,"163145"
"847",2013,3,20,859,900,-1,1127,1129,-2,"DL",485,"N388DA","EWR","ATL",120,746,9,0,2013-03-20 09:00:00,"90781"
"848",2013,4,29,1903,1908,-5,2201,2201,0,"UA",748,"N534UA","EWR","SAN",305,2425,19,8,2013-04-29 19:00:00,"113434"
"849",2013,8,12,1152,1200,-8,1456,1450,6,"AA",3,"N323AA","JFK","LAX",329,2475,12,0,2013-08-12 12:00:00,"172159"
"850",2013,3,14,1304,1249,15,1555,1539,16,"B6",991,"N589JB","JFK","PBI",151,1028,12,49,2013-03-14 12:00:00,"87603"
"851",2013,5,22,552,600,-8,711,725,-14,"UA",635,"N806UA","LGA","ORD",115,733,6,0,2013-05-22 06:00:00,"125552"
"852",2013,7,11,1458,1459,-1,1805,1827,-22,"DL",161,"N186DN","JFK","SEA",331,2422,14,59,2013-07-11 14:00:00,"153815"
"853",2013,10,31,1054,1100,-6,1224,1223,1,"UA",798,"N854UA","EWR","ORD",120,719,11,0,2013-10-31 11:00:00,"32235"
"854",2013,5,28,1633,1635,-2,1949,1954,-5,"B6",15,"N621JB","JFK","FLL",150,1069,16,35,2013-05-28 16:00:00,"129089"
"855",2013,8,10,1018,1025,-7,1142,1205,-23,"AA",325,"N3GNAA","LGA","ORD",119,733,10,25,2013-08-10 10:00:00,"171010"
"856",2013,5,2,1444,1445,-1,2010,1805,NA,"AA",1925,"N3JHAA","LGA","MIA",NA,1096,14,45,2013-05-02 14:00:00,"114937"
"857",2013,10,23,622,630,-8,743,753,-10,"B6",905,"N703JB","JFK","ORD",121,740,6,30,2013-10-23 06:00:00,"27752"
"858",2013,4,17,NA,945,NA,NA,1255,NA,"B6",375,"N508JB","LGA","FLL",NA,1076,9,45,2013-04-17 09:00:00,"106849"
"859",2013,4,8,1753,1800,-7,2046,2114,-28,"B6",989,"N618JB","JFK","FLL",144,1069,18,0,2013-04-08 18:00:00,"101611"
"860",2013,1,10,700,700,0,831,839,-8,"UA",550,"N463UA","LGA","ORD",123,733,7,0,2013-01-10 07:00:00,"4833"
"861",2013,4,22,923,920,3,1223,1230,-7,"UA",1581,"N14242","EWR","SEA",321,2402,9,20,2013-04-22 09:00:00,"109234"
"862",2013,5,1,743,745,-2,1014,1004,10,"DL",807,"N999DN","EWR","ATL",107,746,7,45,2013-05-01 07:00:00,"114158"
"863",2013,1,9,626,625,1,854,916,-22,"B6",79,"N598JB","JFK","MCO",133,944,6,25,2013-01-09 06:00:00,"4299"
"864",2013,6,14,2320,2130,110,155,22,93,"B6",29,"N558JB","JFK","TPA",119,1005,21,30,2013-06-14 21:00:00,"138814"
"865",2013,4,5,1832,1835,-3,2047,2040,7,"DL",2131,"N367NW","LGA","DTW",93,502,18,35,2013-04-05 18:00:00,"99997"
"866",2013,6,21,1554,1550,4,1852,1900,-8,"UA",1151,"N37427","EWR","SEA",320,2402,15,50,2013-06-21 15:00:00,"142600"
"867",2013,6,26,1337,1300,37,1545,1507,38,"UA",429,"N834UA","EWR","MSY",154,1167,13,0,2013-06-26 13:00:00,"145372"
"868",2013,3,29,2034,2034,0,2144,2158,-14,"UA",1635,"N16703","EWR","BOS",35,200,20,34,2013-03-29 20:00:00,"96163"
"869",2013,10,11,NA,1600,NA,NA,1905,NA,"AA",1156,"N3FUAA","LGA","DFW",NA,1389,16,0,2013-10-11 16:00:00,"21873"
"870",2013,2,22,1302,1305,-3,1425,1424,1,"B6",32,"N304JB","JFK","ROC",51,264,13,5,2013-02-22 13:00:00,"76674"
"871",2013,6,17,750,740,10,1118,1055,23,"VX",11,"N849VA","JFK","SFO",363,2586,7,40,2013-06-17 07:00:00,"139976"
"872",2013,6,10,2152,2034,78,217,30,107,"UA",1071,"N36280","EWR","BQN",222,1585,20,34,2013-06-10 20:00:00,"136464"
"873",2013,5,15,2002,1845,77,2246,2150,56,"B6",509,"N595JB","EWR","FLL",133,1065,18,45,2013-05-15 18:00:00,"122203"
"874",2013,8,3,1034,1029,5,1328,1320,8,"B6",1,"N559JB","JFK","FLL",146,1069,10,29,2013-08-03 10:00:00,"166983"
"875",2013,5,13,1728,1726,2,1939,2027,-48,"UA",1731,"N39423","EWR","LAS",285,2227,17,26,2013-05-13 17:00:00,"120983"
"876",2013,10,30,1550,1535,15,1720,1727,-7,"UA",322,"N834UA","LGA","CLE",64,419,15,35,2013-10-30 15:00:00,"31834"
"877",2013,5,18,1257,1300,-3,1623,1645,-22,"DL",315,"N3760C","JFK","SJU",185,1598,13,0,2013-05-18 13:00:00,"123609"
"878",2013,5,11,1923,1925,-2,2235,2259,-24,"DL",6,"N3763D","JFK","SLC",261,1990,19,25,2013-05-11 19:00:00,"119977"
"879",2013,1,9,702,705,-3,953,946,7,"UA",693,"N425UA","EWR","LAS",324,2227,7,5,2013-01-09 07:00:00,"4328"
"880",2013,5,28,629,635,-6,838,909,-31,"UA",573,"N487UA","EWR","PHX",290,2133,6,35,2013-05-28 06:00:00,"128751"
"881",2013,10,9,1508,1505,3,1618,1621,-3,"DL",1164,"N718TW","JFK","BOS",33,187,15,5,2013-10-09 15:00:00,"20498"
"882",2013,8,7,1459,1500,-1,1742,1758,-16,"B6",83,"N649JB","JFK","MCO",124,944,15,0,2013-08-07 15:00:00,"169399"
"883",2013,3,15,1631,1629,2,1914,1937,-23,"UA",1624,"N78501","EWR","FLL",144,1065,16,29,2013-03-15 16:00:00,"88288"
"884",2013,11,12,910,836,34,1020,953,27,"B6",2280,"N178JB","EWR","BOS",36,200,8,36,2013-11-12 08:00:00,"38603"
"885",2013,8,2,659,700,-1,916,930,-14,"DL",1547,"N670DN","LGA","ATL",101,762,7,0,2013-08-02 07:00:00,"166279"
"886",2013,1,14,1738,1735,3,1915,1922,-7,"B6",1111,"N318JB","JFK","RDU",75,427,17,35,2013-01-14 17:00:00,"7179"
"887",2013,3,15,649,643,6,858,906,-8,"UA",311,"N475UA","EWR","DEN",230,1605,6,43,2013-03-15 06:00:00,"87960"
"888",2013,6,11,1717,1700,17,1949,1955,-6,"AA",257,"N3ARAA","JFK","LAS",299,2248,17,0,2013-06-11 17:00:00,"136900"
"889",2013,4,13,1656,1657,-1,1941,2014,-33,"B6",185,"N586JB","JFK","SAN",329,2446,16,57,2013-04-13 16:00:00,"104412"
"890",2013,11,12,1600,1600,0,1907,1903,4,"B6",305,"N651JB","EWR","FLL",167,1065,16,0,2013-11-12 16:00:00,"38808"
"891",2013,5,10,1018,1021,-3,1229,1247,-18,"DL",1529,"N3738B","JFK","LAS",285,2248,10,21,2013-05-10 10:00:00,"119212"
"892",2013,5,27,1706,1705,1,1847,1844,3,"UA",1242,"N33294","LGA","ORD",123,733,17,5,2013-05-27 17:00:00,"128543"
"893",2013,9,2,2309,2110,119,19,2222,117,"UA",1066,"N23721","EWR","BOS",46,200,21,10,2013-09-02 21:00:00,"184362"
"894",2013,11,8,1622,1610,12,1926,1925,1,"UA",375,"N432UA","EWR","SEA",339,2402,16,10,2013-11-08 16:00:00,"36709"
"895",2013,4,12,1353,1359,-6,1718,1714,4,"AA",677,"N640AA","JFK","MIA",161,1089,13,59,2013-04-12 13:00:00,"103768"
"896",2013,12,9,537,515,22,845,814,31,"UA",1012,"N35204","EWR","IAH",221,1400,5,15,2013-12-09 05:00:00,"52939"
"897",2013,12,30,1513,1330,103,1956,1814,102,"B6",103,"N568JB","JFK","SJU",197,1598,13,30,2013-12-30 13:00:00,"64753"
"898",2013,4,20,1248,1235,13,1544,1549,-5,"DL",1375,"N3769L","JFK","SLC",270,1990,12,35,2013-04-20 12:00:00,"108231"
"899",2013,7,10,646,645,1,833,845,-12,"B6",675,"N283JB","JFK","MSY",147,1182,6,45,2013-07-10 06:00:00,"152987"
"900",2013,6,11,1806,1759,7,2036,2106,-30,"DL",1585,"N927DA","LGA","MCO",134,950,17,59,2013-06-11 17:00:00,"136940"
"901",2013,9,13,746,750,-4,1037,1049,-12,"B6",901,"N523JB","JFK","FLL",144,1069,7,50,2013-09-13 07:00:00,"189801"
"902",2013,12,12,2116,2002,74,2250,2121,89,"UA",1703,"N37422","EWR","BOS",41,200,20,2,2013-12-12 20:00:00,"55126"
"903",2013,4,25,1544,1545,-1,1919,1907,12,"DL",1982,"N985DL","LGA","MIA",152,1096,15,45,2013-04-25 15:00:00,"111119"
"904",2013,8,12,706,709,-3,1008,959,9,"UA",1665,"N76269","EWR","LAX",338,2454,7,9,2013-08-12 07:00:00,"171994"
"905",2013,10,17,626,635,-9,741,751,-10,"B6",2802,"N374JB","JFK","BUF",59,301,6,35,2013-10-17 06:00:00,"24532"
"906",2013,8,15,1440,1439,1,1624,1644,-20,"DL",1819,"N917DL","LGA","MSP",143,1020,14,39,2013-08-15 14:00:00,"174024"
"907",2013,11,25,2243,2250,-7,2359,8,-9,"B6",2002,"N178JB","JFK","BUF",60,301,22,50,2013-11-25 22:00:00,"46073"
"908",2013,5,9,921,925,-4,1117,1110,7,"AA",1855,"N4YKAA","LGA","STL",134,888,9,25,2013-05-09 09:00:00,"118608"
"909",2013,11,24,2014,2018,-4,2252,2313,-21,"B6",153,"N634JB","JFK","PBI",134,1028,20,18,2013-11-24 20:00:00,"45459"
"910",2013,1,28,1830,1819,11,2157,2138,19,"UA",593,"N840UA","EWR","SNA",364,2434,18,19,2013-01-28 18:00:00,"14216"
"911",2013,10,3,829,829,0,1020,1027,-7,"DL",1157,"N302NB","EWR","MSP",147,1008,8,29,2013-10-03 08:00:00,"17074"
"912",2013,9,10,1515,1520,-5,1817,1838,-21,"DL",1982,"N319NB","LGA","MIA",151,1096,15,20,2013-09-10 15:00:00,"188425"
"913",2013,7,17,2028,2029,-1,2312,2333,-21,"UA",299,"N507UA","EWR","SFO",305,2565,20,29,2013-07-17 20:00:00,"157492"
"914",2013,11,4,1414,1410,4,1606,1616,-10,"B6",1373,"N283JB","JFK","CHS",91,636,14,10,2013-11-04 14:00:00,"34393"
"915",2013,9,8,1533,1539,-6,1819,1844,-25,"B6",83,"N606JB","JFK","MCO",122,944,15,39,2013-09-08 15:00:00,"187333"
"916",2013,9,9,1029,1030,-1,1305,1325,-20,"AA",19,"N320AA","JFK","LAX",305,2475,10,30,2013-09-09 10:00:00,"187740"
"917",2013,9,13,1438,1440,-2,1702,1640,22,"DL",1231,"N332NB","LGA","DTW",83,502,14,40,2013-09-13 14:00:00,"190026"
"918",2013,11,21,1250,1255,-5,1601,1605,-4,"AA",1145,"N3HXAA","LGA","DFW",209,1389,12,55,2013-11-21 12:00:00,"43609"
"919",2013,6,25,1959,1520,279,2219,1805,254,"DL",1773,"N387DA","JFK","LAS",287,2248,15,20,2013-06-25 15:00:00,"144995"
"920",2013,11,15,554,600,-6,842,905,-23,"AA",1175,"N3FHAA","LGA","MIA",148,1096,6,0,2013-11-15 06:00:00,"40141"
"921",2013,5,28,759,805,-6,1052,1103,-11,"DL",2395,"N368NW","LGA","PBI",147,1035,8,5,2013-05-28 08:00:00,"128814"
"922",2013,12,22,601,600,1,835,846,-11,"B6",583,"N579JB","JFK","MCO",138,944,6,0,2013-12-22 06:00:00,"60018"
"923",2013,11,16,1624,1630,-6,1952,2010,-18,"VX",27,"N527VA","JFK","SFO",370,2586,16,30,2013-11-16 16:00:00,"41011"
"924",2013,3,20,1148,1200,-12,1253,1303,-10,"B6",1174,"N329JB","EWR","BOS",43,200,12,0,2013-03-20 12:00:00,"90865"
"925",2013,3,11,2151,2155,-4,46,48,-2,"B6",515,"N294JB","EWR","FLL",155,1065,21,55,2013-03-11 21:00:00,"86205"
"926",2013,7,3,1655,1700,-5,1948,2000,-12,"AA",773,"N499AA","LGA","DFW",197,1389,17,0,2013-07-03 17:00:00,"149474"
"927",2013,2,6,702,706,-4,1012,1026,-14,"UA",1204,"N75425","EWR","LAX",333,2454,7,6,2013-02-06 07:00:00,"68084"
"928",2013,7,29,1835,1820,15,2003,2012,-9,"UA",983,"N835UA","EWR","ORD",108,719,18,20,2013-07-29 18:00:00,"164305"
"929",2013,4,4,620,630,-10,921,935,-14,"UA",1072,"N12238","LGA","IAH",223,1416,6,30,2013-04-04 06:00:00,"98991"
"930",2013,4,20,2252,2255,-3,24,11,13,"B6",30,"N307JB","JFK","ROC",53,264,22,55,2013-04-20 22:00:00,"108498"
"931",2013,7,3,1541,1519,22,1802,1820,-18,"UA",996,"N558UA","EWR","SFO",302,2565,15,19,2013-07-03 15:00:00,"149434"
"932",2013,8,29,614,618,-4,812,853,-41,"UA",601,"N428UA","EWR","LAS",277,2227,6,18,2013-08-29 06:00:00,"181778"
"933",2013,4,12,2032,1930,62,2337,2230,67,"AA",791,"N3ACAA","LGA","DFW",212,1389,19,30,2013-04-12 19:00:00,"104007"
"934",2013,3,7,739,745,-6,1040,1100,-20,"DL",183,"N710TW","JFK","SEA",337,2422,7,45,2013-03-07 07:00:00,"83555"
"935",2013,8,16,1429,1430,-1,1641,1659,-18,"UA",345,"N810UA","EWR","LAS",289,2227,14,30,2013-08-16 14:00:00,"174618"
"936",2013,6,20,2146,2025,81,59,2321,98,"B6",1295,"N503JB","JFK","AUS",193,1521,20,25,2013-06-20 20:00:00,"142222"
"937",2013,4,21,737,739,-2,1054,1106,-12,"UA",652,"N522UA","EWR","SFO",344,2565,7,39,2013-04-21 07:00:00,"108575"
"938",2013,9,29,2024,2025,-1,2123,2140,-17,"AA",2314,"N3CEAA","JFK","BOS",34,187,20,25,2013-09-29 20:00:00,"198691"
"939",2013,3,8,1401,1020,221,1654,1330,204,"AA",731,"N3CCAA","LGA","DFW",197,1389,10,20,2013-03-08 10:00:00,"84298"
"940",2013,5,25,842,836,6,944,947,-3,"B6",1172,"N178JB","EWR","BOS",36,200,8,36,2013-05-25 08:00:00,"127361"
"941",2013,4,5,2050,2021,29,2237,2159,38,"UA",1464,"N73283","EWR","CLE",74,404,20,21,2013-04-05 20:00:00,"100087"
"942",2013,6,22,1755,1625,90,2013,1837,96,"DL",2231,"N319NB","LGA","DTW",82,502,16,25,2013-06-22 16:00:00,"143222"
"943",2013,1,5,1212,1220,-8,1355,1415,-20,"AA",1757,"N575AA","LGA","STL",146,888,12,20,2013-01-05 12:00:00,"2443"
"944",2013,7,25,1656,1700,-4,2009,2000,9,"AA",773,"N542AA","LGA","DFW",183,1389,17,0,2013-07-25 17:00:00,"161987"
